trait,drop_count,I2_LL,Ip_LL,Ir_LL,Ipr_LL,I2_I2,Ip_Ip,Ir_r,Ir_II,Ipr_r,Ipr_II
sbp,5,279.4711633061612,273.7077622391493,283.0465636688177,282.2261955616686,0.557807533040959,1.1256827619959568,2.7707437228742675,6.125647261637882,4.669610768502907,7131.241651604334
scz,0,39.196954663574544,38.05672000433433,40.93326143204713,40.41435401985141,0.0567677344809573,0.0991157286703057,4.250037095719755,10.77801431648029,5.829229220901087,1043.914103108198
scz,1,39.62110878078235,38.44335124611081,41.32431582118103,40.80991054362702,0.0599020115105289,0.1134130646038856,3.996072135488881,6.8244113854731685,5.772798185199999,1058.703398689638
scz,2,39.982210921517535,38.780043022683216,41.59716640881511,41.11124321115986,0.0657758404900379,0.1276025563520225,3.766953587181946,4.465096469302073,5.728454357385629,1073.917760817321
scz,5,40.626865985724365,39.372346562490655,42.0499279964754,41.58299724356793,0.0743179548783947,0.1574149219727005,3.7258397183265273,4.144487155132622,5.6435428154335625,1076.0768826798796
t2d,0,42.515433734500114,42.26431624309875,43.07392626719121,42.78149385624092,0.0038750851499243,0.0026203504290878,10.0,5.955744583659079,10.0,10.846589929360867
t2d,1,43.94195254233536,43.07554051626729,44.14119934265525,43.97703646055744,0.0143430206935824,0.0068801460313575,2.44937375609297,0.0299219127642997,4.372572659521152,0.8947478958962422
t2d,2,44.5126542347361,43.57237060813559,44.661308925292936,44.46740321583216,0.0147950755603506,0.0090036570703108,2.3074847543614987,0.0280591212666673,4.162098362948609,0.8574688567685163
t2d,5,45.983259134969884,44.77137746505616,46.026916689375234,45.85808976035805,0.0230772254970924,0.017673169923778,2.132627052919776,0.0277338892278491,3.8299268069792456,1.1354481184867444
triglycerides,0,187.9801342187857,201.15974197041655,200.59181626164076,202.45219064733692,0.1026427135744327,0.3002549904216957,0.9209459151080428,0.0079039119781029,1.3428433633997656,0.0516337807668538
triglycerides,1,192.0137834371048,202.53264452552656,201.28930006687895,203.23014229348428,0.1095344624498887,0.3292711730997559,0.998700709548708,0.010207369008932,1.4905743193444942,0.0820236544424036
triglycerides,2,198.6499621362093,205.35154183292,204.09013061283295,205.37189154463988,0.1237593799993016,0.3763236596116405,1.2710970563345558,0.024517951801972,1.8985475728247312,0.2839940169803424
triglycerides,5,207.41842242729103,213.1684561616011,212.39154670944177,213.5773503882082,0.138454983992291,0.4885029463944387,1.4070501607229549,0.0412079800840193,2.422289172885262,1.5830435249866854
urate,0,170.9083050311482,180.8599268268839,175.9341068027819,182.15398404585517,0.0866353855581544,0.3001031181021777,1.5194391386484087,0.0517956698268756,1.2257350766969908,0.0321518626611891
urate,1,172.9933231053664,182.21926570908948,178.76485671967922,182.8860883595644,0.0871825740824544,0.3363428706844177,1.4735191350473529,0.0496014612145592,1.400633276479987,0.0575042085912264
urate,2,174.94342085953795,184.33173095918028,181.54672413760645,184.58446603138657,0.0873591890298236,0.3758796624063718,1.4768613533183266,0.0508406983843147,1.6129696691485136,0.1185096463456308
urate,5,179.24517386739888,190.7432110966104,188.91500903480684,191.0750613194908,0.0876543427167541,0.5138541209095611,1.4243370962387647,0.0494221966718996,2.78201926086885,5.986038827139063
uterine_fibroids,0,18.211411153052538,16.97571610713419,18.534397390897063,18.553597174633683,0.0177708021310171,0.0170754849588311,2.706420068594456,0.0292825854775101,5.747710578674004,3.2088400795114125
uterine_fibroids,1,18.6579069919108,17.35125672490928,18.805774077094316,18.832494574242503,0.019854162060207,0.0255173715625876,2.3864619363336805,0.0266394636054491,4.911814911209095,2.5267697027587905
uterine_fibroids,2,18.6579069919108,17.35125672490928,18.805774077094316,18.832494574242503,0.019854162060207,0.0255173715625876,2.3864619363336805,0.0266394636054491,4.911814911209095,2.5267697027587905
uterine_fibroids,5,14.689279521591237,14.169212675020812,15.009609538049077,14.817034419462194,0.0240574726093395,0.020912702352551,3.070054665385926,0.1504114502379461,5.976826511315499,26.79081765099369
varicose_veins,0,45.139277693710895,45.55018075872791,45.31544275211142,45.55063082117589,0.0204247265110179,0.026025871036487,1.2868859102760584,0.0048651219600319,2.054196404759637,0.0290846765689447
varicose_veins,1,47.43509561091168,47.17939089842299,47.61076848767771,47.82044215899326,0.0302933746691658,0.044849521354122,3.0709176326180607,0.2544419979547062,4.9755372789887655,20.66381629344905
varicose_veins,2,48.943216672558606,48.36146608220053,49.65339258317531,49.745524882264185,0.0386377402696781,0.0607361509280338,6.005723010653833,100.0,6.7961347267988295,1299.3068911380687
varicose_veins,5,52.3638577249301,51.15306051441348,53.81606462216244,53.48917459747289,0.0572806335075402,0.10924544053388,3.651229800005266,2.3923320133627013,6.200151417399836,1306.3656348540528
wbc,0,220.95288354317557,219.7494327985036,221.1950763603984,222.27256422328065,0.3140310969555781,0.4578699982644199,2.19184391887699,0.5447349642651582,3.720050216342413,109.65950311223136
