trait,sample,ll_neut,ll_dir,I1_dir,ll_stab,I2_stab,ll_plei,Ip_plei,ll_full,I1_full,I2_full
dbp,10,69.55318218370459,74.23631181735632,0.00079296875,85.73639749810332,0.53712841142007,84.17633333507818,1.048353652188674,89.04888118911248,0.0004787265792780995,0.5358960674246104
dbp,11,70.65006503385864,75.56869595851137,0.0008046875000000001,87.5272321062478,0.546755258661753,86.06568379553924,1.1285340015181975,90.98889350252566,0.000484324035481534,0.5417286147972084
dbp,12,70.60442624212357,75.72589742845986,0.0008437500000000001,86.35000026982715,0.4893825025859469,84.76456778356474,1.0052417274772965,89.94358991318084,0.0005293568492064687,0.4992547510119277
dbp,13,70.41998852759411,75.98559667461197,0.0008593750000000001,86.4668662681293,0.48938250258594695,84.93384569150426,1.0355262984650724,90.39111452166344,0.0005482760093296595,0.5098917309357688
dbp,14,71.42198883502341,76.42376731821123,0.0008242187500000001,87.9281105142104,0.552564287089236,86.50614991509745,1.114537605533587,91.4395166124983,0.0004984052446066291,0.5225361411161722
dbp,15,71.25513297007397,76.09522611870061,0.0007968750000000001,87.67862578987958,0.5390643667131477,86.1553792474231,1.086880108560139,91.08773977655562,0.000487601302135352,0.5221386469436097
dbp,16,71.5958000787494,76.8316195164304,0.0008593750000000001,88.23828130370727,0.5486025380634376,86.82119097533443,1.1312016737965633,91.87015785991713,0.0005086425460394812,0.5222687674264394
dbp,17,70.62724956338096,75.37480430864348,0.0008046875000000001,86.99770945934739,0.5391855953400365,85.51456199063512,1.0859640029392739,90.3571508422427,0.0004817207407067279,0.5223179030365299
dbp,18,72.32541912259572,77.25810844688382,0.0007968750000000001,89.02008934602192,0.5468782168710963,87.52724297250779,1.1062978549324431,92.48270347477263,0.0004946792293682419,0.5224464508082974
dbp,19,70.56117997975545,75.71791101899542,0.0008398437500000001,86.573257913653,0.4949157216879172,85.10443173628192,1.052250499613088,90.2084492431775,0.000514448170460939,0.5110855179328685
hdl,0,193.64464014125772,193.93165697589401,6.25e-05,207.25931601098074,0.05634805193997118,215.30219393028372,0.15746802583804181,207.48959254508992,3.362423685871369e-05,0.05633658719180077
hdl,1,184.43504552098167,185.13898840829842,9.1796875e-05,195.80157164418034,0.05487259117021038,203.10724010515756,0.13789571824538013,196.35008886886806,5.593213461284564e-05,0.05485317711035916
hdl,2,192.1937298906836,192.327436438063,3.90625e-05,206.85292995352611,0.05979435096927578,215.17134990936685,0.1658635576967993,207.0393703470517,3.558246277529526e-05,0.060935174775450365
hdl,3,189.07815449727335,189.444472463738,6.73828125e-05,202.13789034720813,0.055818394884945326,209.80349512886866,0.1501797330869557,202.43719133811592,5.2751039302414496e-05,0.05623600310642992
hdl,4,188.0682779699062,188.41132749396763,6.640625e-05,201.14208197490942,0.05585606186682523,208.79998133624758,0.150103770504697,201.42689913790184,4.707967916484541e-05,0.05472845039356869
hdl,5,187.83195378098904,188.26550601484388,6.73828125e-05,200.59993475258307,0.05519433831271654,207.69342360558807,0.14052510104634391,200.95177237658987,4.928113688864506e-05,0.0545712569994764
hdl,6,194.43637225582796,194.6327192139886,4.78515625e-05,208.82232661377697,0.05679327001530226,216.80487043309319,0.15984937314139686,209.0376146147226,3.6011181589112024e-05,0.06087218279300116
hdl,7,183.63044249377236,183.99627080111748,6.73828125e-05,196.5794803976972,0.055805844869838216,204.07603054692925,0.1473945567151329,196.88297654800297,4.802908953246294e-05,0.05485640345379814
hdl,8,184.9155651279628,185.3016654328606,6.73828125e-05,197.58328211042212,0.055144716233606166,204.43964782693118,0.13648439777726218,197.90117441207443,4.928626735379465e-05,0.05490910213182899
hdl,9,194.34130647186814,194.53289611123995,4.6875e-05,208.61631694686685,0.05676773448095742,216.8317470868379,0.16223936954223336,208.83568477520313,3.774338960647589e-05,0.06094353175097319
hdl,10,188.4126054396976,188.67508401231427,6.0546875e-05,202.2627291836039,0.05629739262279196,209.94389501943522,0.15353452675538115,202.48581388728553,3.362805928009041e-05,0.05618667421879169
hdl,11,187.10671829956615,187.45619315802256,6.640625e-05,200.10725103083988,0.05585606186682523,207.59465782539647,0.14741941636813652,200.39396579841028,5.209174753758821e-05,0.05612869496768095
hdl,12,186.26989427259673,186.67064876311306,6.73828125e-05,199.20079293724766,0.05585606186682523,206.4710371474412,0.14366422447901214,199.53286941581615,5.277176784821341e-05,0.05620691768776559
hdl,13,186.44895335250055,186.83620270421903,6.73828125e-05,199.34409077194647,0.055818394884945326,206.61124614446393,0.14414961160320489,199.65678777862945,5.244416974528582e-05,0.05527903313301004
hdl,14,187.03687368697894,187.45566086584532,6.73828125e-05,199.99950361185728,0.05585606186682523,207.4533589399992,0.146304872184733,200.3434970866235,5.2760559410350247e-05,0.05614631960240121
hdl,15,190.86465504298994,191.11941353420772,5.95703125e-05,204.458956857434,0.05601957939637883,212.29507576806927,0.15459982015658374,204.6739598166717,3.362519399146896e-05,0.05618413511011562
hdl,16,189.20819628113065,189.47497383537964,6.0546875e-05,202.709639195077,0.055994391730775535,210.49200660686247,0.15294014034255457,202.94319369403163,3.8140847347676804e-05,0.06062853324096057
hdl,17,185.38261191724675,185.79674716833273,6.73828125e-05,198.27807470917335,0.05575567302008686,205.65866379226165,0.14578763913981146,198.60538735410552,5.268705704111207e-05,0.055274788147937466
hdl,18,187.06087534037667,187.53708287451784,6.8359375e-05,199.84926518258217,0.055755673020086834,206.8699831795073,0.13948620224196662,200.2349805286037,5.36759887181688e-05,0.05526674845129811
hdl,19,187.47725683310327,187.8270273840391,6.640625e-05,200.56929948279063,0.055931472102251516,208.18858388940652,0.14962356560944512,200.8581602902407,5.274815717712048e-05,0.05647380419612761
height,0,413.4390803522033,415.6527461984895,0.000130859375,485.111264523665,0.1444659923053271,477.911274821972,0.19373452900479687,486.7065591965744,8.500372401198323e-05,0.1457168142923278
height,1,413.88627769044854,416.4890196472121,0.00014257812500000002,485.7947159150516,0.14479120667728917,479.2090757592626,0.1978953305348286,487.65316424138035,8.897954461821221e-05,0.14708117380458943
height,2,413.67005248273875,416.0180367049189,0.000134765625,486.166522933025,0.1465930163901166,479.55276419633134,0.19943652000579798,487.859998219446,8.493862111572526e-05,0.14751033102504174
height,3,419.8501253878005,422.19467610595507,0.0001337890625,492.1467434006013,0.1465930163901166,485.7022505593689,0.19936926285917309,493.8596417255043,8.511565852404598e-05,0.1475797270390313
height,4,417.8649529607782,420.14440002878797,0.0001328125,490.5233015833629,0.1455092576287012,483.77964813936336,0.19883202157876476,492.1640305987773,8.142984996493399e-05,0.14749839241229035
height,5,412.141087600907,414.6785540307703,0.00014257812500000002,483.76340213032296,0.14365614855606537,476.44074465758774,0.19210776609091748,485.5732523162161,9.636089278683359e-05,0.14441535707635486
height,6,414.3387858429128,416.8842090284946,0.00014257812500000002,485.63327123102476,0.14462850808094604,478.8675667183179,0.19616745291008308,487.4334255658858,9.549671661155504e-05,0.14585214558834259
height,7,415.25558203753457,418.04076103275423,0.00014648437500000002,487.1308479652788,0.14449848084465697,480.4227056331345,0.19702949762362063,489.1094526585614,0.00010186632287382513,0.14585910018697454
height,8,415.5937379875398,418.7081753177081,0.00015429687500000003,486.5803584963936,0.14307587357495521,479.95863448900377,0.1939960864070585,488.8042487167555,0.00010608867311846946,0.14426683208958854
height,9,414.8158611091624,417.2231812841165,0.0001357421875,487.1080827464747,0.14462850808094604,480.3019932565848,0.19580387803466406,488.86152573031154,8.929356057166163e-05,0.14751244174203754
height,10,418.607795818418,421.0413257504572,0.00013867187500000001,490.5839275246313,0.14462850808094604,484.26012665493215,0.19869793761538385,492.3470503564898,8.620693856528304e-05,0.1458240112931152
