trait,sample,ll_neut,ll_dir,I1_dir,ll_stab,I2_stab,ll_plei,Ip_plei,ll_full,I1_full,I2_full
asthma,0,12.838944253309972,12.847725144665297,-4.6875e-05,12.83896764550251,1.995262314968834e-07,12.837219014959167,3.548133892335688e-07,12.847812667518003,-5.0453471019864645e-05,1e-08
asthma,1,12.67139497696293,12.694164492221276,7.8125e-05,12.671409597909761,1.995262314968834e-07,12.670146844183478,3.548133892335688e-07,12.68235839116405,6.604604050517083e-05,0.005715309241363164
asthma,2,13.238957649217763,13.308588766944155,-0.00014062500000000002,13.392720064122914,0.028387359647587578,13.317139437572493,0.029614798979277802,13.432469452189395,-8.437830067521874e-05,0.022151048711786976
asthma,3,12.67139497696293,12.694164492221276,7.8125e-05,12.671409597909761,1.995262314968834e-07,12.670146844183478,3.548133892335688e-07,12.68235839116405,6.604604050517083e-05,0.005715309241363164
asthma,4,13.045970860150863,13.048204045450806,-2.34375e-05,13.202552258596844,0.028393743598825284,13.136467679876553,0.030501849359116928,13.204781844585991,-1.7584625579218032e-05,0.027061324008922225
asthma,5,12.838944253309972,12.847725144665297,-4.6875e-05,12.83896764550251,1.995262314968834e-07,12.837219014959167,3.548133892335688e-07,12.847812667518003,-5.0453471019864645e-05,1e-08
asthma,6,12.838944253309972,12.847725144665297,-4.6875e-05,12.83896764550251,1.995262314968834e-07,12.837219014959167,3.548133892335688e-07,12.847812667518003,-5.0453471019864645e-05,1e-08
asthma,7,12.838944253309972,12.847725144665297,-4.6875e-05,12.83896764550251,1.995262314968834e-07,12.837219014959167,3.548133892335688e-07,12.847812667518003,-5.0453471019864645e-05,1e-08
asthma,8,12.645957464243072,12.6578298239242,5.46875e-05,12.64597247039211,1.995262314968834e-07,12.644657447769866,3.548133892335688e-07,12.657887558744122,5.625764955175402e-05,1e-08
asthma,9,13.238957649217763,13.308588766944155,-0.00014062500000000002,13.392720064122914,0.028387359647587578,13.317139437572493,0.029614798979277802,13.432469452189395,-8.437830067521874e-05,0.022151048711786976
asthma,10,13.045970860150863,13.048204045450806,-2.34375e-05,13.202552258596844,0.028393743598825284,13.136467679876553,0.030501849359116928,13.204781844585991,-1.7584625579218032e-05,0.027061324008922225
asthma,11,12.645957464243072,12.6578298239242,5.46875e-05,12.64597247039211,1.995262314968834e-07,12.644657447769866,3.548133892335688e-07,12.657887558744122,5.625764955175402e-05,1e-08
asthma,12,12.645957464243072,12.6578298239242,5.46875e-05,12.64597247039211,1.995262314968834e-07,12.644657447769866,3.548133892335688e-07,12.657887558744122,5.625764955175402e-05,1e-08
asthma,13,12.67139497696293,12.694164492221276,7.8125e-05,12.671409597909761,1.995262314968834e-07,12.670146844183478,3.548133892335688e-07,12.68235839116405,6.604604050517083e-05,0.005715309241363164
asthma,14,12.645957464243072,12.6578298239242,5.46875e-05,12.64597247039211,1.995262314968834e-07,12.644657447769866,3.548133892335688e-07,12.657887558744122,5.625764955175402e-05,1e-08
asthma,15,12.86438176602983,12.867099371820274,-3.125e-05,12.864411017081343,5.48479192163662e-06,12.862829376403049,3.0349624371836814e-06,12.867173773533844,-2.828852972015788e-05,1e-08
asthma,16,12.645957464243072,12.6578298239242,5.46875e-05,12.64597247039211,1.995262314968834e-07,12.644657447769866,3.548133892335688e-07,12.657887558744122,5.625764955175402e-05,1e-08
asthma,17,12.86438176602983,12.867099371820274,-3.125e-05,12.864411017081343,5.48479192163662e-06,12.862829376403049,3.0349624371836814e-06,12.867173773533844,-2.828852972015788e-05,1e-08
asthma,18,12.86438176602983,12.867099371820274,-3.125e-05,12.864411017081343,5.48479192163662e-06,12.862829376403049,3.0349624371836814e-06,12.867173773533844,-2.828852972015788e-05,1e-08
asthma,19,12.86438176602983,12.867099371820274,-3.125e-05,12.864411017081343,5.48479192163662e-06,12.862829376403049,3.0349624371836814e-06,12.867173773533844,-2.828852972015788e-05,1e-08
bc,0,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,1,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,2,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,3,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,4,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,5,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,6,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
bc,7,2.8160259529001275,5.218286076825264,-0.0006093750000000001,3.5852363884495464,0.012301027977199508,3.5309135192281476,0.026914137619628534,5.412995735515889,-0.00040738871034409383,0.008239832051739077
