trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	0	65		0		79.78	-0.00185	80.77	-1e-05	79.82	0.00226	81.53
IBD	stab	hat	1e-08	0	66		0		73.14	-0.0	73.14	3e-05	73.43	0.0	73.13
IBD	stab	hat	1e-08	0	67		0		80.2	-0.0	80.2	-2e-05	80.35	0.0	80.22
IBD	stab	hat	1e-08	0	68		0		76.28	-0.00091	76.59	4e-05	76.86	7e-05	76.34
IBD	stab	hat	1e-08	0	69		0		75.47	-0.0	75.46	-2e-05	75.61	0.0	75.46
IBD	stab	hat	1e-08	0	70		0		90.13	-0.00045	90.26	-6e-05	91.26	0.00041	90.47
IBD	stab	hat	1e-08	0	71		0		81.19	-0.0	81.19	1e-05	81.2	0.0	81.19
IBD	stab	hat	1e-08	0	72		0		83.29	-0.00106	84.38	5e-05	84.41	0.00066	84.18
IBD	stab	hat	1e-08	0	73		0		81.97	-0.00224	83.26	-4e-05	82.47	0.00172	83.03
IBD	stab	hat	1e-08	0	74		0		95.77	-0.0017	97.23	0.00011	99.56	0.00234	97.69
IBD	stab	hat	1e-08	0	75		0		73.77	-0.00037	73.82	-3e-05	74.21	6e-05	73.82
IBD	stab	hat	1e-08	0	76		0		86.04	-0.0	86.04	-9e-05	88.93	4e-05	86.08
IBD	stab	hat	1e-08	0	77		0		75.3	-0.00214	76.71	-1e-05	75.32	0.00185	76.64
IBD	stab	hat	1e-08	0	78		0		76.37	-0.00075	76.68	-0.0	76.38	0.00014	76.48
IBD	stab	hat	1e-08	0	79		0		67.82	-0.0	67.82	0.0	67.82	0.0	67.82
IBD	stab	hat	1e-08	0	80		0		71.12	-0.0	71.12	-3e-05	71.48	0.0	71.12
IBD	stab	hat	1e-08	0	81		0		83.33	-0.0008	83.58	3e-05	83.74	0.00071	83.89
IBD	stab	hat	1e-08	0	82		0		75.9	-0.00075	76.24	2e-05	76.13	0.0004	76.31
IBD	stab	hat	1e-08	0	83		0		90.31	-0.00065	90.44	-0.00013	95.13	0.00038	90.55
IBD	stab	hat	1e-08	0	84		0		78.39	-0.0	78.39	-2e-05	78.48	0.0	78.4
IBD	stab	hat	1e-08	0	85		0		87.19	-2e-05	87.19	-1e-05	87.24	0.0	87.19
IBD	stab	hat	1e-08	0	86		0		80.84	-0.00041	80.93	2e-05	80.95	0.00012	80.95
IBD	stab	hat	1e-08	0	87		0		79.6	-0.0	79.6	-2e-05	79.85	0.0	79.61
IBD	stab	hat	1e-08	0	88		0		85.63	-0.00103	86.32	-0.0	85.64	0.00087	86.52
IBD	stab	hat	1e-08	0	89		0		86.89	-0.0	86.89	4e-05	87.46	0.00011	86.96
IBD	stab	hat	1e-08	0	90		0		78.74	-0.0	78.73	5e-05	79.49	0.0	78.74
IBD	stab	hat	1e-08	0	91		0		82.31	-0.00151	83.7	1e-05	82.34	0.00194	84.35
IBD	stab	hat	1e-08	0	92		0		81.24	-0.0	81.24	4e-05	81.89	0.0	81.23
IBD	stab	hat	1e-08	0	93		0		83.7	-0.0	83.7	3e-05	84.07	0.0	83.71
IBD	stab	hat	1e-08	0	94		0		76.2	-0.0	76.2	-4e-05	76.72	0.0	76.2
IBD	stab	hat	1e-08	0	95		0		78.98	-0.00051	79.09	7e-05	80.6	3e-05	79.01
IBD	stab	hat	1e-08	0	96		0		85.19	-0.00045	85.34	-1e-05	85.21	0.00051	85.79
IBD	stab	hat	1e-08	0	97		0		72.61	-0.00135	73.53	-1e-05	72.68	0.00102	73.59
IBD	stab	hat	1e-08	0	98		0		79.0	-0.00169	81.09	-5e-05	80.1	0.00103	80.32
IBD	stab	hat	1e-08	0	99		0		82.03	-9e-05	82.04	-0.0	82.04	8e-05	82.12
