trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	ash	1e-08	0	82		0		75.9	-0.00047	76.01	2e-05	76.14	0.00023	76.12
IBD	stab	ash	1e-08	0	83		0		90.31	-0.00022	90.32	-0.00013	95.02	0.00019	90.42
IBD	stab	ash	1e-08	0	84		0		78.39	-0.0	78.39	-2e-05	78.49	0.0	78.4
IBD	stab	ash	1e-08	0	85		0		87.19	-0.0	87.19	-1e-05	87.22	0.0	87.19
IBD	stab	ash	1e-08	0	86		0		80.84	-7e-05	80.84	2e-05	80.94	3e-05	80.87
IBD	stab	ash	1e-08	0	87		0		79.6	-0.0	79.6	-3e-05	79.87	0.0	79.61
IBD	stab	ash	1e-08	0	88		0		85.63	-0.00071	85.9	-0.0	85.63	0.00058	86.18
IBD	stab	ash	1e-08	0	89		0		86.89	-0.0	86.89	4e-05	87.45	1e-05	86.9
IBD	stab	ash	1e-08	0	90		0		78.74	-0.0	78.73	5e-05	79.46	0.0	78.74
IBD	stab	ash	1e-08	0	91		0		82.31	-0.00117	83.04	1e-05	82.35	0.00156	83.79
IBD	stab	ash	1e-08	0	92		0		81.24	-0.0	81.24	4e-05	81.84	0.0	81.23
IBD	stab	ash	1e-08	0	93		0		83.7	-0.0	83.7	3e-05	84.12	0.0	83.71
IBD	stab	ash	1e-08	0	94		0		76.2	-0.0	76.2	-4e-05	76.74	0.0	76.2
IBD	stab	ash	1e-08	0	95		0		78.98	-0.00013	78.99	7e-05	80.59	0.0	78.99
IBD	stab	ash	1e-08	0	96		0		85.19	-0.00011	85.2	-0.0	85.2	0.00033	85.54
IBD	stab	ash	1e-08	0	97		0		72.61	-0.00107	73.13	-1e-05	72.67	0.00077	73.31
IBD	stab	ash	1e-08	0	98		0		79.0	-0.0015	80.49	-5e-05	80.04	0.00091	80.0
IBD	stab	ash	1e-08	0	99		0		82.03	-0.0	82.03	-0.0	82.04	2e-05	82.05
