trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	dir	true	1e-08	0	68	0			71.34	-0.0	71.34	3e-05	71.69	0.0	71.33
IBD	dir	true	1e-08	0	69	0			90.62	-0.00291	94.84	-4e-05	91.27	0.00396	94.92
IBD	dir	true	1e-08	0	70	0			81.78	-0.0	81.78	-1e-05	81.82	0.0	81.79
IBD	dir	true	1e-08	0	71	0			79.14	-0.0	79.14	-0.0	79.14	0.0	79.15
IBD	dir	true	1e-08	0	72	0			90.81	-0.00141	91.33	-2e-05	90.96	0.00233	92.23
IBD	dir	true	1e-08	0	73	0			82.92	-0.0	82.92	-8e-05	85.49	0.0	82.92
IBD	dir	true	1e-08	0	74	0			76.66	-0.00047	76.82	1e-05	76.71	8e-05	76.75
IBD	dir	true	1e-08	0	75	0			81.38	-0.0	81.38	3e-05	81.69	0.0	81.38
IBD	dir	true	1e-08	0	76	0			82.87	-0.00019	82.9	-5e-05	83.82	1e-05	82.89
IBD	dir	true	1e-08	0	77	0			85.91	-0.00081	86.27	1e-05	85.92	0.00052	86.33
IBD	dir	true	1e-08	0	78	0			75.39	-0.0	75.39	0.0	75.39	0.0	75.38
IBD	dir	true	1e-08	0	79	0			78.4	-0.00136	79.32	0.0	78.4	0.00095	79.27
IBD	dir	true	1e-08	0	80	0			77.73	-0.0	77.72	3e-05	78.11	0.0	77.73
IBD	dir	true	1e-08	0	81	0			79.16	-0.0	79.16	3e-05	79.58	0.0	79.16
IBD	dir	true	1e-08	0	82	0			73.99	-0.0	73.99	-4e-05	74.62	0.0	74.0
IBD	dir	true	1e-08	0	83	0			91.13	-0.00102	91.61	5e-05	92.16	0.00071	91.77
IBD	dir	true	1e-08	0	84	0			84.27	-0.0008	84.63	4e-05	84.91	0.00071	85.01
IBD	dir	true	1e-08	0	85	0			87.0	-0.0	87.0	-7e-05	88.64	0.0	87.0
IBD	dir	true	1e-08	0	86	0			91.75	-0.0	91.75	1e-05	91.77	0.0	91.75
IBD	dir	true	1e-08	0	87	0			79.44	-0.0	79.44	-6e-05	80.96	0.0	79.44
IBD	dir	true	1e-08	0	88	0			76.73	-0.0004	76.91	-7e-05	79.28	4e-05	76.78
IBD	dir	true	1e-08	0	89	0			83.73	-0.00071	83.87	3e-05	84.02	0.00014	83.81
IBD	dir	true	1e-08	0	90	0			76.68	-0.0	76.68	-1e-05	76.76	0.0	76.68
IBD	dir	true	1e-08	0	91	0			80.35	-0.00104	81.16	1e-05	80.46	0.00053	80.95
IBD	dir	true	1e-08	0	92	0			87.02	-0.00113	87.81	-2e-05	87.15	0.00068	87.69
IBD	dir	true	1e-08	0	93	0			90.9	-0.00169	92.09	4e-05	91.48	0.00172	92.29
IBD	dir	true	1e-08	0	94	0			79.5	-0.0	79.5	-5e-05	80.36	0.0	79.49
IBD	dir	true	1e-08	0	95	0			81.09	-0.0	81.09	-0.0	81.1	0.0	81.1
IBD	dir	true	1e-08	0	96	0			72.3	-0.00167	73.55	0.0	72.3	0.00122	73.47
IBD	dir	true	1e-08	0	97	0			84.07	-0.00019	84.1	-4e-05	85.05	2e-05	84.1
IBD	dir	true	1e-08	0	98	0			79.25	-0.00011	79.26	-0.0	79.26	7e-05	79.32
IBD	dir	true	1e-08	0	99	0			87.13	-0.00092	87.66	5e-05	88.37	0.00088	88.02
