trait,drop_count,I2_LL,Ip_LL,Ir_LL,Ipr_LL,I2_I2,Ip_Ip,Ir_r,Ir_II,Ipr_r,Ipr_II
grip_strength,2,121.24427152041416,121.2643362786506,121.42396961331607,121.27354113903648,3.7213723373688574,12.396130305771988,1.2662628684758142,0.1815632079956285,1.7620653996835238,4.631046124001768
grip_strength,5,124.71445525220098,124.48731475388568,124.83319933730093,124.48850189900828,4.425843915313577,15.991228755748912,1.6011294549801516,0.8490330241579411,2.0802699217720613,22.36797193040008
hdl,0,394.5701683118451,435.9952058497036,442.109342881261,446.3400897643157,0.0947403607693772,0.8768884220637774,0.5176679294421825,0.0045057284532009,0.4973603208908693,0.0115189361878472
hdl,1,397.5243836246845,438.7278527943291,443.0125641054444,447.1053062497635,0.0947403607693772,0.9344512313081024,0.6243406246783041,0.006361946478654,0.5840953486236016,0.0152695719178368
hdl,2,400.2741872779981,442.3143951757313,445.2863374469496,449.0478808566467,0.0947403607693772,0.9899322404884756,0.7268125334827704,0.008990268310973,0.7068600064470274,0.0228657284037155
hdl,5,408.7697016431799,453.281897288166,453.9969281959719,456.28238208890497,0.0947403607693772,1.1551066132915997,0.9043171844881744,0.0164279210821685,1.1195377607812405,0.0888338153665167
height,0,1935.7051141651973,2092.680624410553,2067.142818697472,2094.3094274998366,0.246710424186157,1.830514789954108,1.1178432276574075,0.0369690364510411,1.6778241712846504,0.6380708880292145
height,1,1939.1168096076908,2096.7281851117727,2070.956333003255,2098.031340297287,0.246710424186157,1.8485078067758804,1.1224688054355558,0.0378209051794478,1.7122589046570291,0.7212770647070026
height,2,1942.3864561975447,2100.7305697993047,2074.741779768233,2101.768476442975,0.246724293515076,1.8651043070629776,1.1276061765188556,0.0385532460639043,1.7438884970571191,0.8074707612494304
height,5,1946.339026320188,2104.61003980194,2078.1308350051218,2105.014128116273,0.2467659061801639,1.9086983790698009,1.1712138254235946,0.0452956137762166,1.8358665332219208,1.114558776698687
hypothyroidism,0,78.35036575907336,78.37595903160947,78.35037144394293,78.40700246860038,0.0057151975934478,0.0053315743356439,2.0002233916697154,0.0057161541335467,2.896202484963007,0.0218566359028756
hypothyroidism,1,79.27188667657434,79.241570416906,79.27881658991362,79.33125903052424,0.0077213868654283,0.0083273690590977,2.137447975928888,0.0090946970326335,3.0733272662953794,0.0492937757506924
hypothyroidism,2,80.27053968500937,80.2259806961465,80.3042203709516,80.32333518666682,0.0103105361672579,0.0119991474634515,1.7501192833113637,0.0071808429861226,2.823290295875263,0.0512655693558303
hypothyroidism,5,79.09308135408598,79.13104210677405,79.24970074863306,79.13945626884367,0.0154825948756891,0.0170985382550666,1.4855814018947278,0.0061610544265941,2.186755381547846,0.0249353482154439
ibd,0,70.30947892427571,69.64795801860006,70.43473338913252,70.25848533919489,0.0036558492674875,0.003731427432235,2.627648048344571,0.0065560428471787,4.3332733768740335,0.0420555601793844
ibd,1,70.30947892427571,69.64795801860008,70.43473338913252,70.2584853391949,0.0036558492674875,0.003731427432235,2.627648048344571,0.0065560428471787,4.3332733768740335,0.0420555601793844
ibd,2,70.30947892427571,69.64795801860008,70.43473338913252,70.2584853391949,0.0036558492674875,0.003731427432235,2.627648048344571,0.0065560428471787,4.3332733768740335,0.0420555601793844
ibd,5,65.85602677223129,65.33673196947848,66.27125637488054,66.0632435410558,0.0018651043070629,0.0012445006196586,9.999968568626102,0.061729870275987,10.0,0.1410825908719565
ldl,0,272.90091219982355,305.9449709369418,317.64642597767346,318.5358438688141,0.0225286088652744,0.2876647972822667,0.4063935167938554,0.0023187908090084,0.4357039965794269,0.0053933470386029
ldl,1,282.67202031867185,309.81309820007834,317.7426084490047,318.6081380594646,0.038646429399378,0.3341379326487955,0.458866548492169,0.002716263566063,0.5211346820907545,0.0070122833686025
ldl,2,283.7817906177357,311.6387474526227,318.32711025864705,319.193655200227,0.0387073080459446,0.3596328668082519,0.531593272363641,0.0034454757447216,0.5925398091819271,0.0087992497999571
ldl,5,288.1388119503611,320.0485203178466,325.069755639623,325.2589601812998,0.0387944439363755,0.444629267861642,0.6960806508910746,0.0060062788715297,0.8586250838149361,0.0214575646310196
malignant_neoplasms,0,25.72683219494342,25.44559319148779,26.060865065021076,25.558371923036244,0.1165215491703226,0.2049258191122497,0.7509083878707457,0.0047128862346894,0.937050921515288,0.0146411073475023
malignant_neoplasms,1,27.769836039714,27.038709530304534,27.778011324229684,27.074843485283072,0.1574237713731116,0.3268920034747128,2.047724009826653,0.1781800704218145,2.8441837207099594,2.753669872303643
malignant_neoplasms,2,28.5806224005828,27.803716816139453,28.581428591094085,27.809476110631262,0.1647391705456911,0.409363743060928,2.018343469339279,0.1721188993268533,2.2635503516521043,0.8081371221180061
malignant_neoplasms,5,24.983845781886927,24.500691179908703,25.083148178874108,24.506369762676183,0.1922157907087706,0.4391889120400925,1.3954854889255317,0.0376074832886993,1.7472613936340498,0.2239888956481368
pulse_rate,0,224.7102216024184,226.9086977968283,225.9102034281074,226.92579575670896,0.2466549546665301,0.5544623614813757,1.2313739388708316,0.0275321974003953,1.8678720212223503,0.3746761964827124
pulse_rate,1,227.34432597769003,229.21163853203595,228.36932610281588,229.2122054129896,0.2574792215889137,0.6075322487968523,1.436072778846358,0.0525700753175984,2.021758632351584,0.6484509609439636
pulse_rate,2,229.6961328617714,231.3194069767517,230.60191555756631,231.3457332860357,0.2795031577242093,0.6588686264788597,1.477065774764709,0.0616309945918669,2.158780985918505,1.059993221634345
pulse_rate,5,234.1572991448981,234.6144301395,234.2880511300291,234.99276664681875,0.3212446750233527,0.7733550151643799,1.8271913792090635,0.1979663066742055,2.642290225029688,5.410352348787495
rbc,0,416.7029536325135,433.6686459508414,437.6157491928169,441.9035452144906,0.380985285978397,0.8886494342812445,0.4308351542548582,0.0027166020188456,0.3841728229497953,0.0052100301244543
rbc,1,423.967693700854,437.7092455398812,439.5445419293695,443.62755590861286,0.3672327511795505,0.948582690110291,0.5056787356760029,0.0035080818426366,0.5481558420025615,0.0091901377245649
rbc,2,428.52273793645975,440.5822869677128,441.27135580286006,445.2510323138108,0.3792331120892847,0.9961286465957516,0.6185745315659099,0.0051846611167489,0.6697904946460014,0.0140811880876957
rbc,5,437.9566890348836,448.47346745121024,447.5177117984263,451.0993796618208,0.407526871009801,1.1361726636747267,0.80949631360514,0.0106098817943132,0.9614821938896584,0.0400376691550403
sbp,0,431.288072249744,433.12876966164526,431.3387816220271,434.1672525323565,0.81111424983559,2.45106861345412,1.9289783490870804,0.6713438454336991,2.858583123612948,44.17555927987682
sbp,1,433.2661200071028,434.45771320265857,433.2770692649054,436.0069681993499,0.8769377181321879,2.5462919856680477,2.013982164859772,0.9063403273293557,3.050397280575174,87.98653394462292
sbp,2,435.4820636753168,436.2062594057908,435.4857856526375,438.22529834237935,0.8785166564072753,2.65146762175645,1.9940047957003115,0.866793584815693,3.1776660313861225,141.03423196299903
sbp,5,443.136241652256,442.87379019934576,443.1843321754271,445.8899573944555,0.9678120288749504,3.016083490327481,2.026695855511233,1.0273569195982897,3.3304829970453103,270.1465648178672
scz,0,50.802398230604815,50.436494468001385,50.98741891851344,50.82319305635029,0.1016321820473236,0.2851531181774203,2.723267590548848,0.563421678486516,4.369353070258111,87.16279010866276
scz,1,51.34577610452988,50.94922079673727,51.47962725317012,51.29042623468052,0.109879827449019,0.3453673275218257,2.6031297340712616,0.4857284314413508,4.067305069835054,53.86329913680952
scz,2,51.77470330568634,51.37012393850005,51.851665665736704,51.64853515942017,0.1269443222475783,0.4079165154181154,2.531662898547476,0.4243174746339146,3.780508191021084,32.49644331319677
scz,5,52.495984850259454,52.1263235528488,52.50537003274025,52.2925617693268,0.1440443054161926,0.5537148013753608,2.108046698679249,0.1909553940423761,3.285331523982566,13.360880747308594
t2d,0,64.74886281899924,65.63294235619125,65.61898450950929,65.84303332075412,0.0095087843908853,0.016183856958312,0.7416282847883716,0.0012460693216555,1.081885881853327,0.0028933127074081
t2d,1,67.20409483720073,67.32061366921742,67.29292585014606,67.36509182496242,0.0247933914609887,0.0354773499482835,1.6986572415012458,0.0138234286788045,2.4930003903098834,0.1027414205408132
t2d,2,68.0064143539815,68.13987437841581,68.13354224423645,68.19418678204737,0.0257942816425354,0.0447437543387561,1.7787015011441203,0.0173544251705037,2.486801924374228,0.1308970919799409
t2d,5,70.03412539620885,70.35864455982798,70.51657554294599,70.58057436271245,0.0362800576713548,0.0792009641975176,1.6688039201049834,0.0202502412669642,2.72826137084908,0.4244303686472739
triglycerides,0,285.95658444823266,312.44123346874045,315.08128554699573,319.60066956586604,0.1110222836580207,0.668043415078512,0.535342437600965,0.0041199719746558,0.6361118782612005,0.0142374505160505
triglycerides,1,290.2000850579599,314.73001371559246,315.6105157575872,320.17675775338734,0.1114474953054467,0.7353252718731553,0.5837419339496261,0.0048722283019507,0.7418285585510075,0.0201296481948574
triglycerides,2,299.2364838873217,318.8389174608306,317.40244024730674,321.6291065792795,0.1532671983386608,0.832502875375639,0.7661939698414889,0.0088648469833497,0.9778405956481256,0.0429094218740425
triglycerides,5,308.965991943837,329.1284162292599,326.1917180264439,329.8033064364159,0.1540619223188495,1.0393754651853504,1.024257098874809,0.0219641794910441,1.5149587985425566,0.2563317623219896
urate,0,252.06420545124232,278.0835666667879,282.4022169099962,286.94272721209614,0.0875952323099611,0.8482338995711394,0.3187063064286725,0.0019201441411329,0.2659254043383405,0.004010038078364
urate,1,254.17290412316424,280.5699320017969,282.7386895730847,287.37600851359366,0.0878516656407273,0.9614674152684458,0.3618995021496906,0.0022047234755614,0.3568938292159986,0.0054887714387601
urate,2,256.1311526060603,283.75753023341383,280.69937832552927,288.80547611578254,0.087950493616455,1.0705078190410453,1.1734061717072315,0.0373765081900611,0.504671543450721,0.0092325772214192
urate,5,260.4440649563291,293.2489122934816,290.2657459380478,295.4951453929692,0.0881088496750581,1.4149217477751186,1.140075213809541,0.0368066975022323,0.9141221870371592,0.0411752041971986
uterine_fibroids,0,21.609590417814925,20.737545883289616,21.673685364426124,21.612363072083035,0.0206324490461487,0.0371739968508769,2.2278940081963228,0.0247164222018148,5.3125357549412495,2.751301146080924
uterine_fibroids,1,22.13360800802715,21.33795698214549,22.138803223566526,22.05088869847905,0.0243952171069633,0.0634264650929753,1.9607563937948729,0.0237004121927211,4.0040716826482825,1.5937986964188893
uterine_fibroids,2,22.13360800802715,21.33795698214549,22.138803223566526,22.05088869847905,0.0243952171069633,0.0634264650929753,1.9607563937948729,0.0237004121927211,4.0040716826482825,1.5937986964188893
uterine_fibroids,5,18.344390901051103,18.076896082643277,18.353198898576235,18.108517985860736,0.0379062600334002,0.0654917391581064,1.988158213133281,0.0412501750546769,2.895397918954217,0.3964673871284768
varicose_veins,0,56.85113599591167,58.01903573819491,57.959442426449264,58.408728029300974,0.0308155221690912,0.0658905666120473,0.6274031279470603,0.0019033858024828,0.7379014085446836,0.0045178610247878
varicose_veins,1,59.892389359304815,60.34994086897295,59.97709715983787,60.36045465963206,0.048456446504137,0.1021361980486263,1.7093224324757266,0.0258724493428475,2.277320040128417,0.1863721389223983
varicose_veins,2,61.94691485743472,62.02920238990797,61.96686776422141,62.29396088900391,0.0629681731697782,0.1361395701437232,2.137174494751825,0.0875290865500489,3.575744396560772,4.27839696979492
varicose_veins,5,66.80855512842925,66.04686905163321,67.6135157244057,67.28540264848472,0.1002025805606546,0.2511886431509613,3.132399816228564,1.273646969665886,4.992110809037321,241.17825979117032
wbc,0,281.28166987675434,284.2831319754196,282.0672340161425,284.283747937493,0.3740668467707079,0.799480024655307,1.509069583542887,0.0859025202452286,2.026771119143816,0.872307432648384
wbc,1,285.6889436102278,287.34482342607816,285.95781412654617,287.6628453405993,0.4246462993924351,0.8831216013044241,1.7941912305672287,0.2271903750800643,2.631081834743441,7.024609510301621
wbc,2,288.83491906212623,289.8739154509085,289.0227524866111,290.61124261977534,0.4521405283814606,0.96487855987389,1.848212402330497,0.2816366532417291,2.915335138924481,19.603172218375583
wbc,5,296.5321330685273,296.3974387526804,296.6255812494288,298.51990324138063,0.5109735706761723,1.1991729844046697,1.938036055602063,0.4085832956384277,3.3412116556906897,101.23553082962854
