trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	true	1e-08	15	0		0.0004597060855906488		93.13	-0.00059	93.38	1e-05	93.16	0.00037	93.55
IBD	stab	true	1e-08	15	1		0.0004597060855906488		84.51	-0.00032	84.59	-4e-05	85.16	4e-05	84.55
IBD	stab	true	1e-08	15	2		0.0004597060855906488		106.55	-0.00246	109.13	-4e-05	107.12	0.00495	110.82
IBD	stab	true	1e-08	16	0		0.0004929277673375248		80.13	-0.0	80.13	-5e-05	81.5	0.0	80.14
IBD	stab	true	1e-08	16	1		0.0004929277673375248		77.75	-0.00053	77.9	2e-05	77.86	0.00011	77.86
IBD	stab	true	1e-08	16	2		0.0004929277673375248		78.78	-0.0	78.78	-3e-05	79.2	0.0	78.79
IBD	stab	true	1e-08	17	0		0.0005285502877347587		87.95	-0.0	87.95	6e-05	89.07	0.0	87.96
IBD	stab	true	1e-08	17	1		0.0005285502877347587		84.16	-0.0	84.16	-3e-05	84.5	2e-05	84.19
IBD	stab	true	1e-08	17	2		0.0005285502877347587		85.48	-0.00326	89.09	-5e-05	86.32	0.00488	89.27
IBD	stab	true	1e-08	18	0		0.0005667471487221066		83.23	-6e-05	83.23	-4e-05	83.75	3e-05	83.25
IBD	stab	true	1e-08	18	1		0.0005667471487221066		86.2	-0.0	86.2	-1e-05	86.28	0.0	86.2
IBD	stab	true	1e-08	18	2		0.0005667471487221066		90.2	-0.00167	91.06	1e-05	90.21	0.00256	92.02
IBD	stab	true	1e-08	19	0		0.0006077043907425247		80.82	-0.00074	80.95	-5e-05	81.56	0.00092	81.34
IBD	stab	true	1e-08	19	1		0.0006077043907425247		88.02	-0.00076	88.43	4e-05	88.52	0.00107	89.08
IBD	stab	true	1e-08	19	2		0.0006077043907425247		81.74	-0.0	81.74	-1e-05	81.76	0.0	81.74
IBD	stab	true	1e-08	20	0		0.000651621498864963		93.74	-0.0037	99.46	1e-05	93.79	0.00615	99.41
IBD	stab	true	1e-08	20	1		0.000651621498864963		92.4	-0.00088	92.82	4e-05	93.15	0.00141	93.68
IBD	stab	true	1e-08	20	2		0.000651621498864963		78.32	-0.00085	78.74	-3e-05	78.65	9e-05	78.39
IBD	stab	true	1e-08	21	0		0.0006987123743901368		81.21	-0.0	81.2	-4e-05	81.79	0.0	81.2
IBD	stab	true	1e-08	21	1		0.0006987123743901368		80.4	-0.0015	81.82	-1e-05	80.48	0.00082	81.29
IBD	stab	true	1e-08	21	2		0.0006987123743901368		83.55	-0.00223	85.02	1e-05	83.61	0.00371	86.04
IBD	stab	true	1e-08	22	0		0.0007492063766715489		88.24	-0.00089	88.79	1e-05	88.26	0.00076	88.94
IBD	stab	true	1e-08	22	1		0.0007492063766715489		96.74	-0.00168	97.85	-0.0	96.74	0.00182	98.34
IBD	stab	true	1e-08	22	2		0.0007492063766715489		75.82	-0.00169	77.19	2e-05	75.96	0.00121	77.05
IBD	stab	true	1e-08	23	0		0.0008033494402260214		81.25	-0.0014	81.88	0.00012	85.59	0.00118	82.1
IBD	stab	true	1e-08	23	1		0.0008033494402260214		83.58	-0.00078	83.95	-4e-05	84.03	0.00019	83.72
IBD	stab	true	1e-08	23	2		0.0008033494402260214		86.16	-0.00145	87.24	3e-05	86.47	0.0015	87.44
IBD	stab	true	1e-08	24	0		0.0008614052725747042		90.32	-0.00275	92.97	-3e-05	90.66	0.00344	92.99
IBD	stab	true	1e-08	24	1		0.0008614052725747042		88.31	-0.0002	88.33	-1e-05	88.37	1e-05	88.32
IBD	stab	true	1e-08	24	2		0.0008614052725747042		89.51	-0.00034	89.59	-2e-05	89.67	0.00016	89.69
IBD	stab	true	1e-08	25	0		0.0009236566386487232		85.42	-0.00149	86.71	-1e-05	85.5	0.00188	87.47
IBD	stab	true	1e-08	25	1		0.0009236566386487232		87.33	-0.00118	87.69	2e-05	87.41	0.00057	87.66
IBD	stab	true	1e-08	25	2		0.0009236566386487232		87.18	-0.00103	87.71	6e-05	88.5	0.00074	87.77
IBD	stab	true	1e-08	26	0		0.0009904067380152595		94.27	-0.00242	96.18	-2e-05	94.49	0.00356	96.88
IBD	stab	true	1e-08	26	1		0.0009904067380152595		84.68	-0.00301	89.41	0.0	84.69	0.00416	89.03
IBD	stab	true	1e-08	26	2		0.0009904067380152595		79.76	-0.0009	80.27	2e-05	79.92	0.00032	80.08
IBD	stab	true	1e-08	27	0		0.0010619806816319292		83.92	-0.00029	83.93	0.0	83.92	0.0	83.93
IBD	stab	true	1e-08	27	1		0.0010619806816319292		79.6	-0.00097	80.37	-1e-05	79.62	0.00081	80.59
IBD	stab	true	1e-08	27	2		0.0010619806816319292		77.64	-0.00033	77.71	1e-05	77.65	7e-05	77.71
IBD	stab	true	1e-08	28	0		0.0011387270753220981		88.22	-0.00087	88.61	4e-05	88.88	0.00092	88.98
IBD	stab	true	1e-08	28	1		0.0011387270753220981		87.37	-0.00171	89.49	6e-05	89.2	0.0018	89.47
IBD	stab	true	1e-08	28	2		0.0011387270753220981		78.44	-0.00086	79.07	-6e-05	80.02	0.00067	79.22
IBD	stab	true	1e-08	29	0		0.001221019717683566		88.95	-0.00148	90.3	-0.0	88.95	0.00185	91.11
IBD	stab	true	1e-08	29	1		0.001221019717683566		93.22	-0.00316	96.12	4e-05	93.72	0.00403	96.14
IBD	stab	true	1e-08	29	2		0.001221019717683566		91.07	-0.00113	91.98	-1e-05	91.1	0.00106	92.18
IBD	stab	true	1e-08	30	0		0.0013092594207003865		93.5	-0.00564	102.13	-0.0	93.5	0.01122	102.42
IBD	stab	true	1e-08	30	1		0.0013092594207003865		84.12	-0.0	84.12	1e-05	84.17	0.0	84.11
IBD	stab	true	1e-08	30	2		0.0013092594207003865		91.58	-0.00147	92.15	-5e-05	92.33	0.00266	93.46
IBD	stab	true	1e-08	31	0		0.0014038759619252484		95.07	-0.00201	96.74	-5e-05	95.92	0.00205	96.8
IBD	stab	true	1e-08	31	1		0.0014038759619252484		97.86	-0.005	103.73	5e-05	98.72	0.01117	104.96
IBD	stab	true	1e-08	31	2		0.0014038759619252484		95.35	-0.00057	95.59	-1e-05	95.42	0.00048	95.88
IBD	stab	true	1e-08	32	0		0.0015053301777406564		97.14	-0.00383	100.63	4e-05	97.7	0.00662	101.36
IBD	stab	true	1e-08	32	1		0.0015053301777406564		86.82	-0.00195	88.32	3e-05	87.2	0.00277	89.46
IBD	stab	true	1e-08	32	2		0.0015053301777406564		82.48	-0.0	82.47	5e-05	83.44	0.0	82.48
IBD	stab	true	1e-08	33	0		0.0016141162078942796		89.55	-0.00451	95.58	-2e-05	89.77	0.00732	95.85
IBD	stab	true	1e-08	33	1		0.0016141162078942796		81.14	-0.0005	81.26	-0.0	81.14	0.00065	81.69
IBD	stab	true	1e-08	33	2		0.0016141162078942796		90.92	-0.00268	92.95	-1e-05	90.95	0.00311	93.24
IBD	stab	true	1e-08	34	0		0.0017307639022406363		96.35	-0.00196	97.37	-5e-05	97.18	0.00237	97.84
IBD	stab	true	1e-08	34	1		0.0017307639022406363		89.28	-0.00339	93.11	0.0	89.28	0.00517	93.73
IBD	stab	true	1e-08	34	2		0.0017307639022406363		79.1	-0.00127	80.35	1e-05	79.17	0.00085	80.11
IBD	stab	true	1e-08	35	0		0.0018558414014113137		92.31	-0.0016	93.77	-8e-05	95.08	0.0022	94.67
