trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	28	2			0.001321546715008708	89.5	-0.00177	91.98	-7e-05	92.1	0.00195	91.96
IBD	plei	hat	1e-08	29	0			0.0014246065543143394	96.61	-0.00128	97.37	6e-05	97.68	0.00167	97.91
IBD	plei	hat	1e-08	29	1			0.0014246065543143394	85.81	-0.00102	86.7	-4e-05	86.78	0.00105	87.11
IBD	plei	hat	1e-08	29	2			0.0014246065543143394	85.71	-0.00141	86.36	-1e-05	85.74	0.00093	86.35
IBD	plei	hat	1e-08	30	0			0.0015357034386650522	90.16	-0.00191	93.09	-0.0	90.15	0.00212	93.1
IBD	plei	hat	1e-08	30	1			0.0015357034386650522	85.73	-0.00125	86.65	-5e-05	86.64	0.00144	87.19
IBD	plei	hat	1e-08	30	2			0.0015357034386650522	95.28	-0.00226	97.89	3e-05	95.84	0.00353	99.37
IBD	plei	hat	1e-08	31	0			0.0016554641310510816	84.12	-0.00147	85.13	8e-05	86.3	0.00158	85.39
IBD	plei	hat	1e-08	31	1			0.0016554641310510816	88.27	-0.00202	91.61	-1e-05	88.3	0.00246	91.49
IBD	plei	hat	1e-08	31	2			0.0016554641310510816	83.03	-0.00144	84.45	2e-05	83.14	0.00171	84.93
IBD	plei	hat	1e-08	32	0			0.0017845642721090818	90.43	-0.00189	92.33	-3e-05	90.84	0.00241	93.27
IBD	plei	hat	1e-08	32	1			0.0017845642721090818	87.82	-0.00105	88.47	8e-05	90.35	0.00115	88.92
IBD	plei	hat	1e-08	32	2			0.0017845642721090818	83.03	-0.00168	85.19	-5e-05	84.47	0.00195	85.45
IBD	plei	hat	1e-08	33	0			0.0019237321918090854	90.32	-0.00227	91.95	-2e-05	90.47	0.00216	91.9
IBD	plei	hat	1e-08	33	1			0.0019237321918090854	94.15	-0.00309	96.72	1e-05	94.14	0.0033	96.25
IBD	plei	hat	1e-08	33	2			0.0019237321918090854	83.68	-0.00185	85.52	5e-05	84.86	0.00169	85.37
IBD	plei	hat	1e-08	34	0			0.0020737530183930404	96.3	-0.0073	107.55	-1e-05	96.3	0.015	107.59
IBD	plei	hat	1e-08	34	1			0.0020737530183930404	96.53	-0.00053	96.78	1e-05	96.53	0.00042	96.99
IBD	plei	hat	1e-08	34	2			0.0020737530183930404	88.74	-0.00127	89.64	1e-05	88.78	0.00124	89.78
IBD	plei	hat	1e-08	35	0			0.002235473107745876	98.5	-0.00307	102.81	-4e-05	99.08	0.00521	103.81
IBD	plei	hat	1e-08	35	1			0.002235473107745876	95.3	-0.00131	96.39	1e-05	95.31	0.00161	96.86
IBD	plei	hat	1e-08	35	2			0.002235473107745876	83.89	-0.00227	86.19	4e-05	84.48	0.00291	86.88
IBD	plei	hat	1e-08	36	0			0.0024098048181877816	94.17	-0.00223	96.7	-3e-05	94.57	0.00299	97.05
IBD	plei	hat	1e-08	36	1			0.0024098048181877816	94.59	-0.00397	99.51	1e-05	94.65	0.00708	100.59
IBD	plei	hat	1e-08	36	2			0.0024098048181877816	92.55	-0.00215	95.24	0.0	92.53	0.00259	95.71
IBD	plei	hat	1e-08	37	0			0.0025977316576251117	102.19	-0.00264	104.86	-6e-05	103.32	0.00356	105.1
IBD	plei	hat	1e-08	37	1			0.0025977316576251117	95.53	-0.00347	101.38	-2e-05	95.8	0.00528	101.3
IBD	plei	hat	1e-08	37	2			0.0025977316576251117	93.68	-0.00357	99.83	2e-05	93.99	0.00534	99.81
IBD	plei	hat	1e-08	38	0			0.0028003138320980216	97.83	-0.0034	102.43	-1e-05	97.85	0.00507	102.7
IBD	plei	hat	1e-08	38	1			0.0028003138320980216	92.81	-0.00149	93.63	8e-05	94.84	0.0013	93.81
IBD	plei	hat	1e-08	38	2			0.0028003138320980216	88.24	-0.00461	95.91	1e-05	88.28	0.00796	95.75
IBD	plei	hat	1e-08	39	0			0.0030186942270275016	90.89	-0.00189	92.79	2e-05	91.13	0.00254	93.7
IBD	plei	hat	1e-08	39	1			0.0030186942270275016	83.96	-0.00382	89.16	-1e-05	83.96	0.00508	88.41
IBD	plei	hat	1e-08	39	2			0.0030186942270275016	93.0	-0.00134	93.82	1e-05	93.02	0.0029	95.45
IBD	plei	hat	1e-08	40	0			0.0032541048549054917	81.49	-0.00141	83.33	1e-05	81.54	0.00124	83.33
IBD	plei	hat	1e-08	40	1			0.0032541048549054917	88.83	-0.00374	93.32	7e-05	90.45	0.00612	93.47
