beta	beta_hat	raf	se
0.3337339594635628	0.2859056281831816	0.9536341873573888	0.04250089739767589
0.2068553334466757	0.18280922037180264	0.11487844284615628	0.028026393476355743
0.17552176674346776	0.16807299065123962	0.472023183463409	0.017901888704646214
0.1551621145873066	0.16540440519855124	0.4167730643984946	0.018126724576075993
0.3005318100298622	0.288351301920134	0.03257417604712429	0.05034338188611458
0.1565747203427906	0.17963327690002232	0.8774578195843104	0.027254110855001693
0.5060076571420418	0.5732217032288043	0.985721162207479	0.07532939403710102
0.1418634146840202	0.14206519561188644	0.2485831991719536	0.02067814646236864
0.3095523913958162	0.3011551543163398	0.03798269779418362	0.04675236647716246
0.13524106907665365	0.16160188734128014	0.5832269356015054	0.018126724576075993
0.14094429469295797	0.1457600657738497	0.3464866292920231	0.018780946057111923
0.27509504095682963	0.2758473378111119	0.765037407013486	0.021078866125068874
0.11051467836866107	0.08621405147013307	0.31354016116840255	0.019263437513734924
0.1643786964948266	0.19343508725989145	0.6917809436716412	0.019354141134852676
0.14942599288007136	0.12481381830622965	0.6864598388315971	0.019263437513734917
0.1071130935565934	0.14273137530502578	0.36356414121265745	0.018578904515585335
0.11809292208702103	0.1198080569425928	0.5952715973494257	0.018207424679460484
0.4813807354947831	0.4271366005907561	0.019581194808656006	0.06450041867791849
0.15894502028433816	0.1783557681260181	0.6701987339203368	0.019009031192608446
0.19437695847916106	0.18516568907464526	0.9154268338936438	0.03211883838484227
0.11505598703524682	0.12091429680689379	0.6364358587873425	0.018578904515585335
0.1162753892960032	0.10832019252173845	0.6306623102032254	0.018517301220335295
0.17894531115721174	0.18487729302292566	0.1896209880546129	0.022798204721750582
0.29529032277309103	0.2735207315566391	0.1578577676769306	0.024511068407918078
0.11804580046339742	0.13427853640973164	0.5155540590513068	0.01788249771347573
0.10954387150452786	0.09977296372855449	0.3868816002519862	0.018349605493213107
0.14585806946636903	0.15050843719494658	0.8103790119453869	0.02279820472175057
0.14421911769345405	0.16909533888625072	0.151430111515969	0.024930903326580194
0.14589192705378576	0.15009169589125937	0.16115605881337838	0.024306590209513618
0.15805503056215905	0.16891834576840395	0.3135401611684029	0.019263437513734917
0.10889954700811344	0.10641881695420523	0.5832269356015054	0.018126724576075993
0.12087367576038863	0.16240956889707148	0.2977314811687658	0.019544473018554318
0.14793146110985653	0.15236608633819962	0.6421697946548424	0.0186433738426675
0.11018253152008842	0.12284714219787861	0.5710806949586387	0.01805724155156041
0.12286868316361577	0.14604663483998756	0.5279768165365909	0.017901888704646214
0.118525518115613	0.10561747862817004	0.6131183997480139	0.018349605493213107
0.14359510767934622	0.1561580632598464	0.5465404891276406	0.017951779944008983
0.23766524403694864	0.26779557261499054	0.055414984317967916	0.039061940202027814
0.14032484973972048	0.1421259342974115	0.5588470221300054	0.01799893738009136
0.19353911893232734	0.17980329722315574	0.2012679865383349	0.022289485678480107
0.15575206488799348	0.16121031311558884	0.16451123173808058	0.024105706203958233
0.289203262529585	0.2430965195650754	0.05419231968931004	0.03947459249009368
0.13436494811852617	0.14615535790858786	0.4167730643984946	0.018126724576075993
0.13009570333555606	0.11690180517512438	0.39874845280900617	0.018251994750186223
0.20210991507648912	0.15660608508006374	0.9225968718936965	0.033442805197957046
0.5877722388995174	0.6483837886791008	0.01512196757408768	0.0732305958023607
0.16571910462626568	0.19867164698480763	0.6810884313530848	0.019175692442045457
0.14299576781229123	0.1661225562781143	0.5465404891276406	0.017951779944008983
0.10864138301557724	0.09219790412361446	0.6131183997480139	0.018349605493213107
0.15850049981893702	0.15048199119860206	0.4228343607982309	0.018090583461175612
0.1555208797829908	0.1783708892860481	0.6864598388315971	0.019263437513734917
0.11900347216581551	0.12233911813317645	0.6535133707079768	0.018780946057111923
0.1159433287363515	0.11858653415447763	0.534176025910245	0.017915743238141404
0.12449857295298693	0.11997057968656431	0.34648662929202323	0.018780946057111923
0.14643740516417322	0.14932321354527525	0.8178463862209779	0.02315438118863505
0.16452926481133623	0.15352138025198472	0.2485831991719536	0.02067814646236864
0.12443333254243095	0.15416662166883272	0.3809979029710022	0.018402659533063626
0.16699058659553273	0.11283870051396558	0.1578577676769306	0.024511068407918078
0.1584530000934203	0.12629687864398978	0.8320763104129675	0.02390839274257219
0.23303379682662295	0.21896080073722884	0.6535133707079769	0.018780946057111923
0.18878341501857354	0.17554279711322096	0.5892628296379271	0.018165669865336038
0.12555377376906254	0.10909767596457849	0.37514943130826417	0.018458555564057753
0.2825317343529099	0.26854790682303165	0.8969385100577478	0.029393980407680532
0.2239391250809123	0.25994338997424643	0.07913910497431831	0.03310513487596634
0.10464282360682038	0.10502429449839512	0.44115297786999474	0.01799893738009136
0.17764553514803438	0.1878672511957206	0.3029491982703084	0.019447815460628102
0.11768394903738164	0.12882235586952068	0.6190020970289978	0.018402659533063626
0.11608600745273176	0.125990669378913	0.2977314811687658	0.019544473018554318
0.16718701690824223	0.1624323355517022	0.7125442035596615	0.019746789796379064
0.18198265301637168	0.2023479083352321	0.8607626137123895	0.025814773280417532
0.26109537664576854	0.21729584610400862	0.046365812642611304	0.042500897397675826
0.15292302720328138	0.16068099917175457	0.1821536137790224	0.023154381188635036
0.17140745290313278	0.1961403427101102	0.8388439411866216	0.024306590209513618
0.14480961072858992	0.12615610799789012	0.3189115686469153	0.019175692442045457
0.45383268937602433	0.43746084153819154	0.014553026358485979	0.07462677193248989
0.15843736060591523	0.18163273516842	0.5341760259102455	0.0179157432381414
0.1843528880266907	0.2015170552607301	0.7694588623255367	0.021218810054238136
0.15680478054181032	0.15706657455635628	0.8065563259225386	0.02262524689959166
0.2474354023612194	0.23558922261697382	0.1973259546778738	0.022455680872988572
0.292696615822942	0.34742832750234415	0.03187165970379353	0.05087672383247562
0.13812948720362037	0.11694397963811304	0.7275471913979217	0.0200729736855469
0.2850838439607139	0.2649372011887795	0.8065563259225385	0.022625246899591653
0.2594466449979776	0.2531403281631252	0.7275471913979215	0.020072973685546894
0.3395455628679352	0.28666379542422704	0.9701389137271691	0.052507117875669605
0.11982666335879297	0.09586286574374611	0.6756677152009933	0.019090894137704772
0.11652215219326417	0.12327474114986302	0.6756677152009933	0.019090894137704772
0.16835008325537987	0.18596541240951403	0.3082190563283588	0.019354141134852676
0.4567106557978703	0.49184259908386774	0.01880009396025617	0.0658004987188933
0.10617277013561026	0.11335855959834257	0.3751494313082641	0.018458555564057757
0.12969356018784886	0.11653227342234514	0.6131183997480134	0.018349605493213107
0.16444995966931855	0.17345129358343211	0.6306623102032256	0.0185173012203353
0.2238124668514761	0.20467416340621497	0.9116092686809978	0.03148329759013274
0.105553118494487	0.08005129239488659	0.5279768165365909	0.017901888704646214
0.11669025178597935	0.10427968826597175	0.5217688493238823	0.017890807373146373
0.17243537386009458	0.13933434836714498	0.8354887682619194	0.024105706203958233
0.11013016593183406	0.09539273628236526	0.45963544638816783	0.0179323728862549
0.15285467832831104	0.14144753896114418	0.5588470221300054	0.01799893738009136
0.19055240681628138	0.17227996986333974	0.8636756915017368	0.02604509490218603
0.14697757458745833	0.18816739704736946	0.4844459409486927	0.01788249771347573
0.11274756140947768	0.13329198701614325	0.40472840265057464	0.01820742467946048
0.11737002369285024	0.11040590201180071	0.6364358587873425	0.018578904515585335
0.12189743469514697	0.09775390268248514	0.4350261139847912	0.018026694259764643
0.4309820918133397	0.4276548679229831	0.982994363097829	0.06912194966962765
0.10999907618778812	0.10668075786167723	0.4906656109579155	0.017876958577970392
0.14455411609981716	0.11894492152951233	0.3353174197004329	0.01893009257339485
0.10663879498368962	0.09900168867213871	0.41677306439849426	0.018126724576075993
0.1296751272371588	0.11747192024168235	0.2485831991719536	0.02067814646236864
0.17515524341032584	0.20461740963710806	0.13065651415945614	0.026517141639888046
0.12520882141827172	0.15281884546358707	0.3353174197004329	0.01893009257339485
0.15106365571067149	0.1469284205382789	0.4844459409486932	0.01788249771347573
0.18253907429314858	0.22177268447012308	0.7987320134616654	0.022289485678480114
0.22507232565316837	0.23288146868522813	0.6364358587873427	0.018578904515585335
0.17289157358297036	0.1760161034156072	0.8636756915017368	0.02604509490218603
0.14630933682094305	0.128486182009959	0.6478627421350176	0.018710717973199946
0.3115391961108416	0.31812935741447734	0.6701987339203371	0.019009031192608453
0.12065544941384453	0.12221268576540517	0.35213725786498207	0.018710717973199953
0.1230092534876686	0.1131906513693134	0.4472980623988001	0.01797396708875521
0.12500222763167188	0.10062317481532705	0.7650374070134857	0.021078866125068867
0.28884673464388627	0.3035820335349784	0.0692601343300473	0.03519914555742763
0.13078607042632734	0.17236296398083117	0.3987484528090059	0.018251994750186223
0.2509971057072783	0.2225445869919811	0.07404042985188809	0.034131664346080545
0.182048475369713	0.1759486041269652	0.42891930504136155	0.01805724155156041
0.12487294574645809	0.10990308158309858	0.22187750738070622	0.02150836115810411
0.12658085034993627	0.14327385709593204	0.4289193050413614	0.01805724155156041
0.12183235262517102	0.14021439314747616	0.5771656392017691	0.018090583461175612
0.19604962736817358	0.219243896334429	0.7372679602401435	0.02030573643720491
0.24467356839986582	0.2404941129772936	0.8991642320048275	0.029679810765038905
0.1331511159857342	0.11930305052321263	0.472023183463409	0.017901888704646214
0.1747472808445081	0.20403854024242232	0.23496259298651434	0.021078866125068867
0.41710911333297335	0.4640037736407721	0.9839706850373034	0.07116056422944382
0.25278457422200395	0.2257034125846454	0.1076486754698069	0.02883471495478451
0.12824673736718162	0.1584325326926499	0.4906656109579154	0.017876958577970392
0.10760975470195144	0.13391063601507422	0.5465404891276411	0.017951779944008983
0.29274205000756515	0.30586174773412367	0.09865443003122908	0.029969809606404003
0.11273601360584307	0.10903048244584838	0.39874845280900617	0.018251994750186223
0.17335117067917738	0.1785112088223309	0.8774578195843104	0.027254110855001693
0.12029866237659792	0.12471197524003194	0.6970508017296916	0.019447815460628102
