beta	beta_hat	raf	se
0.42065766777987523	0.37170769591269076	0.027393607887529276	0.0547513417920412
0.17250924420247582	0.18183527535999536	0.11487844284615628	0.028026393476355743
0.41753961297167536	0.42785980218574404	0.05925162397243174	0.03785306726352398
0.20819324009733708	0.22632885432987085	0.8286061872142176	0.023714626453864848
0.12344710349413766	0.09347422260771077	0.4107371703620729	0.018165669865336038
0.1928395262647614	0.20671351714483188	0.896938510057748	0.02939398040768055
0.1458503849717783	0.1900913215901116	0.6917809436716416	0.01935414113485268
0.14792376889186404	0.16434626210773906	0.3751494313082641	0.018458555564057757
0.29249001784178336	0.31086037248941784	0.3809979029710019	0.01840265953306363
0.11025594299444375	0.09142575514308242	0.35783020534515764	0.0186433738426675
0.19580378020727307	0.19467926814925282	0.2261793956269483	0.021361968965864585
0.4489379926267926	0.4482140961554102	0.8026740453221262	0.022455680872988572
0.22827230896550982	0.21544736160675607	0.07740312810630338	0.03344280519795705
0.13364136112246525	0.15809211201046075	0.18585770784600197	0.022974575620174437
0.327992482638094	0.3167255066036639	0.9611697899405671	0.046259721947430395
0.10902383893874364	0.1324899998169564	0.36356414121265745	0.018578904515585335
0.12429841417572549	0.1565030221511093	0.4047284026505743	0.018207424679460484
0.14326404932373912	0.13810040549724978	0.6864598388315974	0.019263437513734924
0.13916986210662163	0.14344720487375842	0.5341760259102455	0.0179157432381414
0.16581345958217725	0.14519322568931825	0.5093343890420846	0.017876958577970392
0.11027952380617727	0.12334286146196323	0.6012515471909938	0.018251994750186223
0.1496961358607688	0.14476771966743293	0.5892628296379271	0.018165669865336038
0.11439012539422888	0.12661484239403537	0.6190020970289978	0.018402659533063626
0.12397069848461949	0.1345631607911075	0.39874845280900617	0.018251994750186223
0.1920992500876665	0.1872224157732793	0.7420423342910978	0.02042675516682048
0.11315492916355535	0.08707464754133745	0.2977314811687658	0.019544473018554318
0.5394879926570443	0.5007312398685978	0.9694845288656526	0.05195860265705192
0.16239726218339184	0.16153007155248822	0.4350261139847909	0.018026694259764643
0.10923101293218891	0.13396185038426162	0.5093343890420845	0.017876958577970392
0.12282179178605272	0.10282635954509317	0.7420423342910978	0.02042675516682048
0.32250691689833405	0.3535811490733296	0.8547753729599505	0.02536540545099667
0.1509092570075284	0.15320351066773888	0.6810884313530848	0.019175692442045457
0.1188128803017031	0.14857158494209263	0.3298012660796632	0.019009031192608446
0.2932472571365222	0.2685376880946988	0.9504316581577474	0.04117421250259571
0.4370773951699884	0.47237057356848333	0.057944084285622956	0.03825119889241662
0.15973771516478136	0.16831110882546751	0.765037407013486	0.021078866125068874
0.16389846127679653	0.18707926909489206	0.8421422323230695	0.02451106840791809
0.2199562798760864	0.23740040290797776	0.9076297825149768	0.03086509314801927
0.12556448734954007	0.15054965537390755	0.28239936725503617	0.01985247592368368
0.12714986498169706	0.12396306419683832	0.4596354463881678	0.017932372886254905
0.11822291945547313	0.10450898739573344	0.28239936725503617	0.01985247592368368
0.12648018783703094	0.10935761053469384	0.4289193050413614	0.01805724155156041
0.3161754460062004	0.26565560135132305	0.02859800423050388	0.053619231530968155
0.1397874118729195	0.14780457445535472	0.6591203959368446	0.01885406762215845
0.3818164622609725	0.3974641289634128	0.976396075855111	0.0588684805388276
0.15455743875291963	0.16354728987710437	0.6701987339203371	0.019009031192608453
0.2791186212146684	0.23655527416607164	0.05068538884030708	0.040741917986217506
0.24025641559317654	0.23600977745468274	0.2305411376744632	0.021218810054238136
0.1842473096278889	0.15175140123636638	0.10083576799517223	0.029679810765038936
0.15355535861585537	0.17446272831129994	0.2532412504554386	0.020550886446775198
0.14758680974387267	0.13402284410814255	0.34087960406315576	0.018854067622158445
0.13038474314541276	0.145025051329602	0.2218775073807058	0.021508361158104127
0.12380442439683277	0.1677051527952642	0.3868816002519862	0.018349605493213107
0.11209558492888308	0.10226615098065883	0.35783020534515764	0.0186433738426675
0.12337266301919118	0.1285703241195201	0.6248505686917358	0.018458555564057757
0.33637241271083596	0.4283932710182353	0.05299685406076765	0.03989212655468858
0.17868443535212344	0.21255174051014136	0.5771656392017691	0.018090583461175612
0.11914602744626691	0.09755369970544045	0.6190020970289981	0.01840265953306363
0.1366243210033639	0.1399868221649924	0.7823644274320185	0.021658005272999846
0.3025011744809532	0.32160497477041067	0.7275471913979217	0.0200729736855469
0.13753166243174728	0.14796578078753805	0.2925667491730663	0.019644126707437665
0.16525594014862371	0.19761784176447714	0.8923513245301931	0.02883471495478451
0.16845659805295451	0.16165474471110497	0.27245280860207827	0.0200729736855469
0.3071165135232736	0.27133052661048807	0.06335297113056082	0.03668736078326294
0.1522241726497047	0.10363776014991799	0.1514301115159692	0.02493090332658018
0.2852737755726135	0.28040512677471036	0.7694588623255368	0.021218810054238136
0.19725966833962696	0.16243505810918663	0.8826160297088056	0.02776499767852979
0.1726146071922477	0.16734617138495392	0.8354887682619195	0.02410570620395824
0.1531354943893353	0.1697669705949058	0.14220398214747243	0.025588218596300963
0.14882909647388115	0.1520476225156946	0.2977314811687654	0.019544473018554324
0.13912606059656268	0.131255866109521	0.790668236605726	0.021967125541801993
0.1453681130146344	0.150948387659291	0.7372679602401435	0.02030573643720491
0.2025072305970185	0.17141121306946538	0.09035990957037064	0.031172042090334768
0.2790205690953244	0.20835434194304592	0.038830210059432914	0.046259721947430395
0.10255378703958735	0.0820137297416709	0.5217688493238828	0.017890807373146373
0.10583989182724846	0.1002897670561733	0.4968882112613777	0.017874189201502473
0.1553253913470106	0.15089079259632535	0.6190020970289981	0.01840265953306363
0.3699162807625666	0.33747317612198485	0.04149420635833585	0.04481225945217776
0.15061293208109666	0.1451683648403842	0.2675639205712361	0.02018781443183717
0.18449648830055462	0.18470063333337824	0.09442230592560524	0.030562423169475238
0.20802362385512901	0.22648869406438504	0.8693434858405439	0.026517141639888046
0.2888408886870931	0.2618325223835083	0.035555689667336125	0.048260832916079646
0.10957677092364436	0.11448294460432515	0.5155540590513068	0.01788249771347573
0.2596026501699226	0.269436538098491	0.9445850156820321	0.039061940202027814
0.3691963026073611	0.3910763930408912	0.9620173022058166	0.04675236647716259
0.15571945634203863	0.16748080264642976	0.756016129133868	0.020808551756288013
0.15751540713281945	0.18442793714014363	0.6131183997480139	0.018349605493213107
0.2699486892348353	0.32702184312622573	0.056665389614878714	0.03865414933590252
0.11133042947266056	0.11428069332544652	0.6072010218117359	0.018299386190263237
0.11792495736442006	0.1071103985217728	0.3868816002519862	0.018349605493213107
0.17108948666118776	0.13274687277626399	0.3408796040631555	0.01885406762215845
0.1604954492612906	0.18312988940911237	0.848569888484031	0.024930903326580194
0.3018328589128259	0.2161644964593361	0.08457316610635629	0.03211883838484227
0.14249820609299008	0.15278555605771205	0.3353174197004329	0.01893009257339485
0.165580287758987	0.14530797010265398	0.35213725786498207	0.018710717973199953
0.18223302158235205	0.18139911267123887	0.6364358587873427	0.018578904515585335
0.14777521907005775	0.1174159064349142	0.24398387086613205	0.020808551756288013
0.10542047559663076	0.05787199713732629	0.5155540590513068	0.01788249771347573
0.19942948820714593	0.21809894930235654	0.07740312810630338	0.03344280519795705
0.15939131192938313	0.18746849733754378	0.1821536137790221	0.02315438118863505
0.15634684343896582	0.18279617943114673	0.2925667491730666	0.019644126707437662
0.19751380000915936	0.19340254158346318	0.5710806949586387	0.01805724155156041
0.19979260868577609	0.2572499734654429	0.07241245235911002	0.03448290624253333
0.16445605849936396	0.1420488902104949	0.11001142730327225	0.02856122491719062
0.15071862090054092	0.1718842092514884	0.16115605881337838	0.024306590209513618
0.15101006206191384	0.1477546981461612	0.7781224926192942	0.021508361158104127
0.13581717587643347	0.11022745040073996	0.4047284026505743	0.018207424679460484
0.12964357846984717	0.10929641371972501	0.7694588623255368	0.021218810054238136
0.12904725574375672	0.11803331957299495	0.6478627421350179	0.018710717973199953
0.17971818109507012	0.19210259362344723	0.09651682630047181	0.030264004532923317
0.14178630211589566	0.17393518584366016	0.1713938127857823	0.023714626453864848
0.12222496154096216	0.13803949616054637	0.2977314811687658	0.019544473018554318
0.18927682621010505	0.17472136046056846	0.1251960887321368	0.027004566217080857
0.1588564860713423	0.1831441989252213	0.14220398214747232	0.02558821859630097
0.16238357843567544	0.1616991666947931	0.5093343890420846	0.017876958577970392
0.17138707700373376	0.19609719911654608	0.8851215571538438	0.028026393476355743
0.11802460934419932	0.11989225890336697	0.6535133707079769	0.018780946057111923
0.1490684813073258	0.14318433734588665	0.7324360794287638	0.02018781443183717
0.12100579998301002	0.117509153867733	0.6970508017296917	0.019447815460628105
0.11027891829595382	0.09948009286314145	0.6364358587873427	0.018578904515585335
0.11062663479918534	0.11078546724123428	0.5710806949586384	0.01805724155156041
0.1612809086580993	0.1704941598728998	0.7514168008280466	0.020678146462368648
0.12955217363344412	0.17094793994122512	0.7947301069031407	0.02212664067382972
0.13270563810328284	0.13381398141708395	0.5217688493238828	0.017890807373146373
0.11682634089423835	0.1219153617056924	0.6917809436716416	0.01935414113485268
0.22025088606384402	0.2066158936166467	0.765037407013486	0.021078866125068874
0.12970275425198083	0.1397041762856743	0.7125442035596616	0.019746789796379068
0.13075826009863983	0.12219609034371812	0.4167730643984946	0.018126724576075993
0.16758749147768862	0.1759570316330411	0.47823115067611766	0.017890807373146373
0.1402104225528293	0.11938624010860321	0.5279768165365909	0.017901888704646214
0.48847975821177964	0.5472461910316919	0.9836531524887349	0.07047741141298182
0.19006015953358188	0.1899535628649427	0.8991642320048278	0.029679810765038936
0.11414634065003744	0.12228383273272547	0.3809979029710019	0.01840265953306363
0.30004028193722854	0.27085381417348	0.038830210059432914	0.046259721947430395
0.15646817117941034	0.13120302940686238	0.3408796040631555	0.01885406762215845
0.15587006734909603	0.19530619270611066	0.8286061872142176	0.023714626453864848
0.18866174819764317	0.21623046851846364	0.8178463862209779	0.02315438118863505
0.28413073488523494	0.28504582371106724	0.45963544638816783	0.0179323728862549
0.13085563663472105	0.1018940582417128	0.20526989309685906	0.022126640673829728
0.1285718793306071	0.1344650804686236	0.7865463490645072	0.021810920293746937
0.1941358270789492	0.20263853207519714	0.5892628296379271	0.018165669865336038
0.3793863533163801	0.4253386615663656	0.03478383303789526	0.04877383800122629
0.15523262893284429	0.15846992076516547	0.863675691501737	0.02604509490218604
0.15435912573056446	0.15649948026380092	0.5771656392017691	0.018090583461175612
0.13283817430421013	0.11459466593481224	0.18585770784600197	0.022974575620174437
0.11421581566639287	0.0842116649988429	0.5155540590513072	0.01788249771347573
0.1484777858060273	0.16574855363690816	0.8250780421047023	0.02352438424942943
0.2185672772335401	0.2630943041531442	0.18585770784600197	0.022974575620174437
0.11513456092592093	0.10804141415964405	0.4167730643984946	0.018126724576075993
0.18294111702432925	0.19753454802648165	0.7987320134616654	0.022289485678480114
0.24531206629838714	0.23883826522088972	0.2218775073807058	0.021508361158104127
0.17653756879140878	0.1902823782965643	0.3751494313082641	0.018458555564057757
0.11177581008533544	0.12601249972228826	0.31354016116840255	0.019263437513734924
0.13538352908330067	0.08855731724739198	0.2093317633942739	0.021967125541801993
0.16090691239791108	0.17635706217126595	0.1251960887321368	0.027004566217080857
0.12021983261150161	0.08245215137817466	0.756016129133868	0.020808551756288013
0.1465102140070415	0.13870905385218785	0.35213725786498207	0.018710717973199953
0.32944689626311285	0.3604289334509455	0.9674258239528757	0.05034338188611458
0.13178030339373673	0.15778327059884384	0.5031117887386225	0.017874189201502477
0.14419866242178628	0.13007085085597725	0.4350261139847909	0.018026694259764643
0.11893574136010314	0.16153361662690616	0.5279768165365909	0.017901888704646214
0.129747515891736	0.15161677053615708	0.5527019376011996	0.01797396708875521
0.21442689910875098	0.26944161286379625	0.3353174197004329	0.01893009257339485
0.22458435320725917	0.20020486910118285	0.9291807740013203	0.03483872467627047
0.18205693726749816	0.17078324246923382	0.6072010218117359	0.018299386190263237
0.33134426369602044	0.296659138998047	0.9242962202028532	0.033784972806319806
0.12984850061533723	0.11308870871011803	0.39874845280900617	0.018251994750186223
