trait,drop_count,I2_LL,Ip_LL,Ir_LL,Ipr_LL,I2_I2,Ip_Ip,Ir_r,Ir_II,Ipr_r,Ipr_II
fvc,2,689.6859614203763,708.5060941725707,703.8433963106457,708.5607043133504,1.7096615958868775,8.276964523659265,1.273210860156215,0.1452709047998367,1.8896343644532323,5.469988538282371
fvc,5,689.7797976058924,701.6878759144969,697.0263528133441,701.6893685302147,2.044770313145154,8.479001782460667,1.3656488476928406,0.2075456789102353,2.0198448206494515,9.126786862378172
gallstones,0,42.84735014496562,43.68950019814853,44.02862793819487,43.7412216190872,0.0081715546115845,0.0262462573470724,1.000165383050396,0.0030799157922091,1.6398627892835058,0.0143882369533406
gallstones,1,43.88896760123612,43.49047667244621,43.88904141872419,43.66432419104161,0.0277936326101279,0.0386116846006251,2.005810356140137,0.0281158864075424,3.1701854844870496,0.3743139810002756
gallstones,2,44.42516852768958,43.98821150005423,44.44371766749005,44.27309422594573,0.0351478235517429,0.0491256821265855,2.123375771496858,0.0401442618044765,3.3672120542978847,0.7726736399964214
gallstones,5,44.62960926169448,43.99831999132077,44.662656550496216,44.44543874146088,0.0459520284914375,0.0838043576398118,2.138771937905456,0.0658387353719263,3.693131498583712,3.468892270818289
glaucoma,0,29.668876069157747,29.452336076338472,30.07049333135637,29.97057075261719,0.0185131563429047,0.0263571493520911,4.857827400350217,2.7970724124811044,6.841734131202474,158.377564758459
glaucoma,1,29.947875235280016,29.70849583029501,30.592444688245116,30.57309254104325,0.0232229811012643,0.0339553493543401,4.336894938993814,1.7269706962843536,7.069357773698802,497.5812165460327
glaucoma,2,30.709985301467636,30.4135562457045,31.224803683682754,31.18862229971288,0.0279063556656288,0.0471770161034577,3.762295909136341,0.8244240386682219,5.896900372023806,101.46020829107324
glaucoma,5,32.41123728056764,31.89970072045194,33.01917949331911,33.07553806133264,0.0466810509568272,0.099551286091586,3.01819652068096,0.3760249889517119,5.231324807124821,99.84559194756145
grip_strength,0,312.1119618765212,312.48270619641863,312.487331844346,312.59404512664577,4.477898226739555,18.341199482904084,1.6755753237314217,1.2561087122066965,2.3712350209747965,84.77700434712835
grip_strength,1,312.30089566165265,312.3950101422544,312.5099337400566,312.63174680400306,4.549962449793315,19.0056109956625,1.7151928758527153,1.500953133805406,2.5495188055931104,184.30308190842604
grip_strength,2,311.67490033359576,311.64453678268086,311.81951586172994,311.9927319605694,4.598303752041641,19.433445408906323,1.8065953229752176,2.213232151678245,2.6787484232702745,322.52809848811535
grip_strength,5,312.98514868428475,312.423102987893,313.00167494705784,313.2900348391808,5.006240608953978,21.54273212711259,1.9647541846069545,4.367981393155905,3.055461319389789,1720.4706490116323
hdl,0,564.0538860757409,637.7547521303899,648.221490904506,654.4482073052128,0.0943706031928393,1.452640683584992,0.5003489822132766,0.0052963922413646,0.422766870007509,0.0129157747293568
hdl,1,565.7822475584671,641.345231183117,651.0101046497622,657.0987776079047,0.0943706031928393,1.507040764969496,0.5355962380260589,0.0060338058937223,0.4801490380376254,0.0159053754887461
hdl,2,571.3680626406591,647.4489092879073,654.7607296553274,660.1662736713057,0.0943706031928393,1.5804446725735577,0.6031328905954161,0.0075779585118045,0.6245425705488286,0.0257737664998117
hdl,5,573.9755560736647,655.0981525967779,661.7478812959434,667.006731620696,0.0943706031928393,1.714859389166205,0.6394751976470021,0.0089009641880304,0.7037861657653572,0.0354627821363908
height,0,2379.7157868054846,2642.389163704795,2606.238988271138,2644.356991523777,0.2462670170762638,2.5492997209581056,1.119141513956296,0.0447671865622892,1.6991121264924316,0.9392545114860168
height,1,2383.126926933325,2646.848531010713,2610.484590084252,2648.474069547221,0.2462670170762638,2.5695867326796145,1.1231072480298767,0.0456737136968903,1.7261810565021023,1.0358602768193093
height,2,2386.396753453077,2651.2517970622625,2614.67999949772,2652.594922853349,0.2462808614781491,2.589598422730337,1.1248555513225165,0.0459857075929765,1.752161945565643,1.138035669875345
height,5,2454.493854904912,2652.3765464640387,2616.324923116165,2652.89922296079,0.3305136902220504,2.640312145233134,1.1718653447187417,0.0541329020651049,1.8382409371866109,1.540828907235505
hypothyroidism,0,122.10614775567934,123.01995495933316,122.56277843888223,123.01999755511086,0.0119762350902036,0.0161920470761307,1.2047131897197976,0.0029785262106025,1.9893380934342648,0.0158686427511205
hypothyroidism,1,123.7302286237006,124.32246076778732,123.9587043889672,124.37116077101044,0.0150873609751729,0.0217471496865776,1.5115158981300514,0.0064305717865871,2.352225442195473,0.0433983807300495
hypothyroidism,2,124.26140977659176,124.58371062114443,124.27913467808982,124.85338644693678,0.020051572529037,0.0250188072687478,1.8646970099223603,0.015442739001582,2.9722166032280084,0.178152239376479
hypothyroidism,5,130.05776286730668,128.8860665484293,130.17729857561883,130.15284483460275,0.0340279618711853,0.047850095898217,2.175094560035823,0.0523232706614647,3.7266097646563967,2.115018687576696
ibd,0,87.9220191151419,87.96337955005995,88.09223708729108,88.0870346614829,0.0070778661229924,0.0109583733766657,1.6690261877584518,0.0048212098669666,2.586539318553159,0.0264834873676223
ibd,1,88.01210115805789,87.68141140060199,88.0147128469425,88.18167937502844,0.0089265490097605,0.012534878167193,1.945321736800237,0.0082976798290922,3.310542421487096,0.1046273744354801
ibd,2,85.80453945242259,85.42479833002348,86.35097169969688,86.43770555038704,0.0107484949376892,0.011980948764226,2.985519514545273,0.0522397206227222,5.170022153746414,2.6587565846604586
