model	beta	cut	rep	ll_neut	I2_stab	ll_stab	Ip_plei	ll_plei	Ip_plei_ssd	ll_plei_ssd
stab	True	7.0	80	350.66	-0.00012	438.89	0.00151	438.51	0.00107	438.53
stab	True	7.0	81	354.09	-7e-05	406.59	0.00053	406.63	0.00041	406.65
stab	True	7.0	82	343.14	-0.00015	397.59	0.00255	397.63	0.0018	397.64
stab	True	7.0	83	335.59	-0.0001	408.24	0.001	408.19	0.00078	408.2
stab	True	7.0	84	346.05	-7e-05	398.52	0.00048	398.5	0.00039	398.51
stab	True	7.0	85	343.29	-0.00012	420.27	0.00126	419.8	0.00093	419.81
stab	True	7.0	86	359.41	-0.0001	424.34	0.00183	424.27	0.00134	424.26
stab	True	7.0	87	343.75	-8e-05	400.06	0.00208	400.27	0.00146	400.25
stab	True	7.0	88	350.36	-6e-05	401.04	0.00041	400.77	0.00034	400.84
stab	True	7.0	89	341.43	-0.00018	393.44	0.00053	393.07	0.00043	393.03
stab	True	7.0	90	346.83	-0.00014	413.7	0.00193	413.25	0.00143	413.27
stab	True	7.0	91	349.99	-0.0001	421.47	0.00126	420.91	0.00093	420.94
stab	True	7.0	92	353.74	-8e-05	406.72	0.0007	406.55	0.00054	406.57
stab	True	7.0	93	353.05	-8e-05	407.14	0.00068	407.4	0.00055	407.39
stab	True	7.0	94	349.9	-0.00011	426.69	0.00128	426.43	0.00094	426.43
stab	True	7.0	95	340.99	-9e-05	402.86	0.00092	402.71	0.00069	402.73
stab	True	7.0	96	343.97	-9e-05	403.64	0.00099	403.33	0.00073	403.35
stab	True	7.0	97	325.38	-6e-05	375.02	0.00034	375.0	0.00029	375.01
stab	True	7.0	98	350.28	-0.00011	417.1	0.00107	416.84	0.00083	416.85
stab	True	7.0	99	350.48	-0.0001	410.38	0.00138	410.29	0.00102	410.3
