model	beta	cut	rep	ll_neut	I2_stab	ll_stab	Ip_plei	ll_plei	Ip_plei_ssd	ll_plei_ssd
plei	True	7.0	32	445.63	-2e-05	723.28	0.0001	726.54	6e-05	726.1
plei	True	7.0	33	458.58	-2e-05	727.33	9e-05	730.52	6e-05	730.04
plei	True	7.0	34	449.35	-2e-05	713.37	9e-05	717.61	6e-05	716.95
plei	True	7.0	35	449.49	-2e-05	702.54	8e-05	707.03	5e-05	706.65
plei	True	7.0	36	449.44	-2e-05	714.86	9e-05	718.72	6e-05	718.17
plei	True	7.0	37	451.91	-2e-05	708.67	8e-05	711.12	5e-05	710.83
plei	True	7.0	38	437.43	-2e-05	675.96	7e-05	680.92	5e-05	679.99
plei	True	7.0	39	471.87	-2e-05	784.57	0.00011	785.57	7e-05	785.33
plei	True	7.0	40	444.36	-2e-05	714.25	9e-05	715.27	6e-05	715.31
plei	True	7.0	41	450.27	-2e-05	720.71	9e-05	724.13	6e-05	724.06
plei	True	7.0	42	451.73	-2e-05	728.98	0.0001	733.38	6e-05	732.8
plei	True	7.0	43	468.6	-2e-05	751.26	0.00011	760.87	7e-05	759.85
plei	True	7.0	44	458.0	-2e-05	735.27	9e-05	739.81	6e-05	739.63
plei	True	7.0	45	477.56	-2e-05	782.0	0.00011	786.53	7e-05	786.14
plei	True	7.0	46	453.95	-2e-05	728.51	9e-05	727.62	6e-05	727.93
plei	True	7.0	47	442.01	-2e-05	717.7	0.0001	721.8	7e-05	721.92
plei	True	7.0	48	459.73	-2e-05	736.61	9e-05	739.26	6e-05	738.95
plei	True	7.0	49	444.77	-2e-05	701.23	9e-05	703.43	6e-05	703.15
plei	True	7.0	50	459.26	-2e-05	750.55	0.00011	755.7	7e-05	755.1
plei	True	7.0	51	434.63	-2e-05	690.42	9e-05	693.82	5e-05	693.13
plei	True	7.0	52	448.0	-2e-05	732.8	0.00011	736.82	7e-05	736.29
plei	True	7.0	53	436.86	-2e-05	675.87	7e-05	678.03	5e-05	678.47
plei	True	7.0	54	445.11	-2e-05	692.56	9e-05	697.71	5e-05	697.88
plei	True	7.0	55	450.33	-2e-05	707.69	8e-05	709.56	5e-05	709.69
plei	True	7.0	56	436.45	-2e-05	680.1	8e-05	684.12	5e-05	683.4
plei	True	7.0	57	463.74	-2e-05	746.16	9e-05	746.4	6e-05	746.4
plei	True	7.0	58	440.12	-2e-05	702.74	8e-05	704.72	5e-05	704.42
plei	True	7.0	59	441.95	-2e-05	692.77	0.0001	699.1	6e-05	698.61
plei	True	7.0	60	468.81	-2e-05	764.9	9e-05	766.83	6e-05	767.16
plei	True	7.0	61	439.87	-2e-05	700.4	9e-05	703.09	6e-05	702.74
plei	True	7.0	62	428.67	-2e-05	666.33	8e-05	665.49	5e-05	666.28
plei	True	7.0	63	456.02	-2e-05	727.54	0.0001	728.4	6e-05	728.33
plei	True	7.0	64	462.75	-2e-05	760.76	0.00011	763.52	7e-05	763.79
plei	True	7.0	65	453.25	-2e-05	732.09	0.0001	734.66	6e-05	734.5
plei	True	7.0	66	445.4	-2e-05	735.27	0.00012	737.22	7e-05	736.65
plei	True	7.0	67	438.48	-2e-05	686.51	8e-05	690.93	5e-05	690.08
plei	True	7.0	68	450.91	-2e-05	729.31	0.0001	731.11	7e-05	731.25
plei	True	7.0	69	475.33	-2e-05	773.72	0.00011	780.7	7e-05	779.91
plei	True	7.0	70	441.15	-2e-05	681.38	8e-05	684.08	5e-05	684.12
plei	True	7.0	71	447.49	-2e-05	714.69	9e-05	716.33	5e-05	716.65
plei	True	7.0	72	432.65	-2e-05	679.26	0.0001	683.83	6e-05	683.44
plei	True	7.0	73	456.09	-2e-05	729.18	9e-05	735.74	6e-05	734.82
plei	True	7.0	74	456.97	-2e-05	739.51	0.00011	741.42	7e-05	741.26
plei	True	7.0	75	461.41	-2e-05	735.77	8e-05	741.2	5e-05	740.43
plei	True	7.0	76	445.5	-2e-05	729.19	0.00011	733.2	7e-05	732.72
plei	True	7.0	77	449.2	-2e-05	741.82	0.00011	739.72	7e-05	739.81
plei	True	7.0	78	441.14	-2e-05	723.62	0.00011	724.83	7e-05	724.97
plei	True	7.0	79	451.7	-2e-05	722.64	0.0001	728.27	7e-05	727.29
plei	True	7.0	80	454.35	-2e-05	738.18	0.00011	738.5	7e-05	738.78
plei	True	7.0	81	461.56	-2e-05	733.01	0.0001	738.23	6e-05	737.97
plei	True	7.0	82	445.95	-2e-05	719.56	9e-05	716.99	6e-05	717.1
plei	True	7.0	83	431.62	-2e-05	684.19	9e-05	687.45	6e-05	686.83
plei	True	7.0	84	440.27	-2e-05	714.88	0.0001	714.74	7e-05	715.27
plei	True	7.0	85	435.68	-2e-05	687.07	9e-05	685.24	5e-05	685.09
plei	True	7.0	86	456.22	-2e-05	733.01	9e-05	736.86	5e-05	737.05
plei	True	7.0	87	454.36	-2e-05	725.25	9e-05	730.05	5e-05	728.97
plei	True	7.0	88	427.27	-2e-05	666.42	8e-05	666.83	5e-05	666.6
plei	True	7.0	89	459.05	-2e-05	741.89	0.0001	746.29	6e-05	745.96
plei	True	7.0	90	472.27	-2e-05	760.15	9e-05	761.71	6e-05	761.45
plei	True	7.0	91	456.12	-2e-05	734.08	9e-05	735.59	6e-05	735.16
plei	True	7.0	92	451.74	-2e-05	726.4	9e-05	729.42	6e-05	729.22
plei	True	7.0	93	455.79	-2e-05	717.93	8e-05	721.07	5e-05	721.04
plei	True	7.0	94	411.21	-2e-05	627.53	7e-05	630.65	5e-05	630.42
plei	True	7.0	95	454.6	-2e-05	707.45	8e-05	713.53	5e-05	711.99
plei	True	7.0	96	463.28	-2e-05	737.22	0.0001	739.96	6e-05	739.95
plei	True	7.0	97	455.82	-2e-05	725.38	8e-05	726.93	5e-05	727.07
plei	True	7.0	98	438.86	-2e-05	689.13	8e-05	694.26	5e-05	693.83
plei	True	7.0	99	445.22	-2e-05	712.23	0.0001	713.79	6e-05	713.96
