model	beta	cut	rep	ll_neut	I2_stab	ll_stab	Ip_plei	ll_plei	Ip_plei_ssd	ll_plei_ssd
stab	True	7.0	85	502.71	-7e-05	985.41	0.00084	983.9	0.00046	983.8
stab	True	7.0	86	505.82	-8e-05	1060.24	0.00099	1059.98	0.00059	1061.27
stab	True	7.0	87	513.98	-7e-05	1068.03	0.00092	1068.59	0.00055	1069.96
stab	True	7.0	88	516.22	-8e-05	1089.67	0.00094	1087.58	0.00056	1089.23
stab	True	7.0	89	501.67	-7e-05	987.57	0.00083	988.35	0.00047	987.03
stab	True	7.0	90	528.9	-7e-05	1044.14	0.00085	1041.41	0.00053	1042.61
stab	True	7.0	91	518.25	-8e-05	1071.07	0.00107	1069.4	0.00061	1070.91
stab	True	7.0	92	505.36	-7e-05	1022.02	0.00083	1020.3	0.00047	1020.68
stab	True	7.0	93	509.29	-7e-05	1029.83	0.00093	1027.86	0.00053	1030.35
stab	True	7.0	94	480.41	-6e-05	942.34	0.00073	941.17	0.00044	941.87
stab	True	7.0	95	508.86	-7e-05	1017.39	0.00091	1012.69	0.00055	1015.96
stab	True	7.0	96	516.4	-8e-05	1072.04	0.00105	1068.35	0.00063	1072.26
stab	True	7.0	97	515.07	-7e-05	1078.72	0.00091	1076.94	0.00057	1078.39
stab	True	7.0	98	498.84	-7e-05	1002.25	0.00092	1003.11	0.00052	1002.62
stab	True	7.0	99	504.44	-7e-05	988.64	0.00083	988.9	0.00047	988.63
