model	beta	cut	rep	ll_neut	I2_stab	ll_stab	Ip_plei	ll_plei	Ip_plei_ssd	ll_plei_ssd
plei	True	7.0	88	267.45	-2e-05	327.76	5e-05	328.08	5e-05	328.18
plei	True	7.0	89	267.33	-2e-05	343.49	9e-05	342.89	8e-05	343.23
plei	True	7.0	90	278.52	-2e-05	340.88	5e-05	339.83	5e-05	340.07
plei	True	7.0	91	279.28	-3e-05	375.57	0.00013	374.51	0.00011	374.76
plei	True	7.0	92	278.77	-2e-05	348.63	6e-05	348.85	6e-05	349.12
plei	True	7.0	93	276.01	-2e-05	350.1	7e-05	350.31	7e-05	350.38
plei	True	7.0	94	270.95	-2e-05	341.15	6e-05	340.91	6e-05	341.16
plei	True	7.0	95	278.34	-2e-05	365.59	8e-05	365.75	7e-05	365.93
plei	True	7.0	96	279.63	-2e-05	365.19	0.00012	369.6	0.00011	369.4
plei	True	7.0	97	276.97	-2e-05	346.88	7e-05	349.51	7e-05	349.37
plei	True	7.0	98	275.98	-2e-05	363.24	0.0001	363.52	9e-05	363.59
plei	True	7.0	99	267.38	-1e-05	313.02	4e-05	315.04	4e-05	314.88
