model	beta	cut	rep	ll_neut	I2_stab	ll_stab	Ip_plei	ll_plei	Ip_plei_ssd	ll_plei_ssd
stab	True	7.0	90	519.84	-0.0001	1014.8	0.00148	1009.87	0.00093	1014.4
stab	True	7.0	91	519.52	-0.0001	1016.34	0.00172	1017.65	0.00098	1017.29
stab	True	7.0	92	531.21	-0.0001	1050.82	0.00154	1050.28	0.00092	1051.68
stab	True	7.0	93	513.94	-0.0001	1045.56	0.00176	1041.54	0.001	1045.53
stab	True	7.0	94	516.93	-0.0001	971.85	0.00148	971.32	0.00084	971.65
stab	True	7.0	95	522.02	-0.0001	1017.3	0.00164	1015.35	0.00089	1017.56
stab	True	7.0	96	515.78	-0.0001	1016.13	0.00171	1014.65	0.00097	1017.18
stab	True	7.0	97	517.92	-0.0001	1012.66	0.00142	1007.63	0.0009	1010.13
stab	True	7.0	98	529.16	-0.0001	1067.89	0.00165	1069.27	0.00094	1067.29
stab	True	7.0	99	505.56	-0.0001	1037.19	0.00173	1034.74	0.00104	1036.36
